name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO;0.5201969999999998;1.8517025999999999;40.379644600000006;MISSING;MISSING;MISSING;MISSING;TO; 1.02632; 0.401637;28.223792;8.09949;MISSING;MISSING;MISSING;TO; 1.24978; 0.47573;22.097571000000002;0.028745;0.004691;MISSING;MISSING;MISSING;TO; 1.08853; 0.391269;31.652839999999998;8.559104;MISSING;MISSING;MISSING;TO; 1.19005; 0.499581;0.113178;20.596494;21.339513;MISSING;MISSING;MISSING;TO; 1.12839; 0.418344;0.013707;20.338119;20.340214;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2300020530000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.275708768;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO;0.5392809;1.5550302;44.0410324;MISSING;MISSING;MISSING;MISSING;TO; 1.0728; 0.390497;26.815432;10.785191999999999;MISSING;MISSING;MISSING;TO; 1.1349; 0.43283;23.457552;0.030928;0.004902;MISSING;MISSING;MISSING;TO; 0.787382; 0.409883;30.710883000000003;11.568339;MISSING;MISSING;MISSING;TO; 0.914377; 0.312441;0.099541;23.516449;24.60286;MISSING;MISSING;MISSING;TO; 1.13953; 0.422004;0.016945;17.959209;32.779454;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.560980234;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.243002677;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO;0.5119582;1.9315594999999999;42.928356300000004;MISSING;MISSING;MISSING;MISSING;TO; 1.22714; 0.370664;47.56938099999999;7.752033;MISSING;MISSING;MISSING;TO; 1.17838; 0.519628;27.359264;0.037322;0.006021;MISSING;MISSING;MISSING;TO; 1.08951; 0.320717;33.342833;11.371325;MISSING;MISSING;MISSING;TO; 1.2939; 0.364925;0.09319500000000001;22.722139;25.985644999999998;MISSING;MISSING;MISSING;TO; 1.16001; 0.456178;0.015256000000000004;19.935313999999998;37.17866;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4148331920000006;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.281934599;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO;0.4934976000000001;1.4184514;45.3925257;MISSING;MISSING;MISSING;MISSING;TO; 1.24897; 0.474353;33.862515;10.515032999999999;MISSING;MISSING;MISSING;TO; 1.31677; 0.467721;21.452744;0.025979000000000002;0.004209999999999999;MISSING;MISSING;MISSING;TO; 1.25544; 0.479299;27.934885;10.877354;MISSING;MISSING;MISSING;TO; 1.36898; 0.505193;0.12831199999999998;26.163808;28.352400000000003;MISSING;MISSING;MISSING;TO; 1.31285; 0.444193;0.01730599999999999;17.012117;30.666991;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5755891429999993;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.386017931;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO;0.447831;1.5197672;44.792846;MISSING;MISSING;MISSING;MISSING;TO; 1.15909; 0.484257;30.311562000000002;9.94428;MISSING;MISSING;MISSING;TO; 1.29561; 0.554132;29.634405;0.037538;0.005878;MISSING;MISSING;MISSING;TO; 1.37518; 0.486915;30.832706;11.499751;MISSING;MISSING;MISSING;TO; 1.266; 0.442311;0.127538;27.130192;27.787421000000002;MISSING;MISSING;MISSING;TO; 1.27961; 0.481187;0.016736999999999995;18.810276;37.184656000000004;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5052726600000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.26171271499999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO;0.5288869;1.4188918;45.4355387;MISSING;MISSING;MISSING;MISSING;TO; 1.35742; 0.555762;33.215162;10.670874;MISSING;MISSING;MISSING;TO; 1.35963; 0.52164;30.344165;0.031731;0.0051210000000000006;MISSING;MISSING;MISSING;TO; 1.43032; 0.535742;29.515994999999997;11.605791;MISSING;MISSING;MISSING;TO; 1.38772; 0.549231;0.124876;27.524906;28.730162;MISSING;MISSING;MISSING;TO; 1.29393; 0.515469;0.01946;16.524404;36.332854;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.513790213999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.35505071099999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO;0.5527529000000002;1.7343964;47.4530063;MISSING;MISSING;MISSING;MISSING;TO; 1.39552; 0.533734;34.851311;6.53801;MISSING;MISSING;MISSING;TO; 1.41688; 0.518581;28.247791;0.038168;0.006038;MISSING;MISSING;MISSING;TO; 1.43539; 0.518695;25.760675;8.717372000000001;MISSING;MISSING;MISSING;TO; 1.47864; 0.559104;0.14229599999999998;26.82835;14.486294000000001;MISSING;MISSING;MISSING;TO; 1.41846; 0.505981;0.01702699999999999;16.765595;36.688482;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.7381161049999996;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.324483707;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO;0.4157362999999999;1.3925185;47.54296119999999;MISSING;MISSING;MISSING;MISSING;TO; 1.41241; 0.584121;27.088632;10.748637;MISSING;MISSING;MISSING;TO; 1.45943; 0.540536;34.441508;0.033622;0.0050869999999999995;MISSING;MISSING;MISSING;TO; 1.39827; 0.501886;31.950287;11.69486;MISSING;MISSING;MISSING;TO; 1.53838; 0.704599;0.166354;27.705089;14.470918000000001;MISSING;MISSING;MISSING;TO; 1.46167; 0.51116;0.017306000000000005;23.843448;23.251148;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4537437500000006;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4712320910000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO;0.4554464;1.2764831;43.610248999999996;MISSING;MISSING;MISSING;MISSING;TO; 1.41405; 0.6439;35.431182;12.87637;MISSING;MISSING;MISSING;TO; 1.48811; 0.478669;34.211759;0.041421;0.006693999999999999;MISSING;MISSING;MISSING;TO; 1.29853; 0.475441;26.793779999999998;11.84508;MISSING;MISSING;MISSING;TO; 1.39188; 0.645717;0.13592600000000002;23.977462;27.525914;MISSING;MISSING;MISSING;TO; 1.49883; 0.565543;0.019651000000000002;19.214109;19.836556;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6873124520000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3728844390000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO;0.5346111999999998;1.3387769999999999;48.0722692;MISSING;MISSING;MISSING;MISSING;TO; 1.56594; 0.544259;35.152195;12.549854;MISSING;MISSING;MISSING;TO; 1.63176; 0.645641;32.711136999999994;0.039429;0.005925;MISSING;MISSING;MISSING;TO; 1.59956; 0.64647;28.810917;8.352184;MISSING;MISSING;MISSING;TO; 1.62394; 0.720964;0.16537900000000008;29.17093;13.996970000000001;MISSING;MISSING;MISSING;TO; 1.29553; 0.445745;0.013308000000000004;31.598676;24.624119;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.9168046150000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5025670790000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.13;0.0551781;0.008576400000000001;0.0183843; 0.0002584000; True; 0.0308910000; 0.1640322000;0.01; 0.011629; 0.008288;0.0009680000000000001;0.00033200000000000005; 1e-06; true; 0.023112;0.02; 0.011595; 0.007981;0.005058;0.0006309999999999999;0.000228; 1e-06; true; 0.027248;0.01; 0.011743; 0.008227;0.000936;0.000352; 2e-06; true; 0.023627;0.01; 0.010127; 0.005652;0.0009340000000000002;0.0013380000000000002;0.0011459999999999999; 2e-06; true; 0.020517;0.02; 0.012183; 0.00826;0.00023300000000000003;0.002184;0.002553; 5e-05; true; 0.028259;0.48; 0.011859; 0.005804;0.021688; 0.000508; false; 0.05316;1.12; 0.0234; 0.0000; 0.0017; 0.0002; 0.0000; True; 0.0019; 0.0256;10.96; 0.0232; 0.0009; 6.1813; 4.0482; True; 10.2296; 10.2562;1.27; 0.0312; 0.0038; 0.0236; 0.0121; 0.0127; True; 0.0364; 0.0720;1.38;0.142058242; 0.087915667; 0.023775208; true; 0.121778598; 0.381808372;1.12;0.028400817000000002; 0.02456855; 2.4453E-5; true; 0.030861753; 0.196324017
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO;0.5307702999999999;2.0521466999999998;46.246721199999996;MISSING;MISSING;MISSING;MISSING;TO; 1.4746; 0.60943;34.231616;12.676108;MISSING;MISSING;MISSING;TO; 1.34809; 0.405152;38.347513;0.032064999999999996;0.0049499999999999995;MISSING;MISSING;MISSING;TO; 1.61165; 0.628893;32.742978;12.205279;MISSING;MISSING;MISSING;TO; 1.62533; 0.635597;0.17849199999999998;29.604686;13.83567;MISSING;MISSING;MISSING;TO; 1.57844; 0.580305;0.019991999999999992;19.253236;19.562379999999997;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.615450381000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.46388439000000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.14;0.05825210000000001;0.009456299999999997;0.026819500000000003; 0.0002446000; True; 0.0410783000; 0.1524172000;0.02; 0.015766; 0.009108;0.00209;0.0007; 1e-06; true; 0.029859;0.03; 0.015788; 0.008604;0.015477000000000001;0.00152;0.00045; 2e-06; true; 0.043952;0.02; 0.015701; 0.009073;0.00228;0.000697; 1e-06; true; 0.029977;0.03; 0.016051; 0.008995;0.0017629999999999998;0.0049;0.004531; 3e-06; true; 0.038351;0.03; 0.016369; 0.008851;0.000336;0.004351;0.005459; 9.1e-05; true; 0.038532;0.6; 0.013134; 0.006731;0.097065; 0.001972; false; 0.138015;1.17; 0.0360; 0.0000; 0.0050; 0.0004; 0.0000; True; 0.0055; 0.0420;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.0361; 0.0042; 0.0569; 0.0291; 0.0305; True; 0.0875; 0.1293;1.75;0.221381139; 0.109463473; 0.004673417; true; 0.123381266; 0.48251452;1.31;0.07968264700000001; 0.106771063; 5.5428E-5; true; 0.11475579; 0.39618666
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.17;0.06348770000000001;0.010954600000000002;0.0459377; 0.0002739000; True; 0.0601460000; 0.1676607000;0.03; 0.020513; 0.010861;0.005448;0.0019169999999999999; 4e-06; true; 0.041876;0.1; 0.019975; 0.011025;0.06986200000000001;0.0031869999999999997;0.001046; 4e-06; true; 0.108571;0.03; 0.022111; 0.011987;0.005652;0.0018700000000000001; 3e-06; true; 0.04491;0.06; 0.01259; 0.010885;0.002449;0.017708;0.020786; 3e-06; true; 0.067299;0.05; 0.021176; 0.010682;0.00038100000000000005;0.009656999999999999;0.013148; 0.000109; true; 0.058592;1.13; 0.01809; 0.008008;0.595836; 0.017706; false; 0.668236;1.45; 0.0534; 0.0000; 0.0177; 0.0017; 0.0000; True; 0.0195; 0.0741;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.0416; 0.0050; 0.1308; 0.0682; 0.0712; True; 0.2021; 0.2523;1.75;0.178392628; 0.133297486; 0.004751088; true; 0.145067472; 0.45028033;1.44;0.03838574; 0.185212502; 5.766E-5; true; 0.212694196; 0.434597859
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.24;0.0689098;0.0140706;0.1120426; 0.0002882000; True; 0.1316068000; 0.2522396000;0.05; 0.028765; 0.013068;0.014006000000000001;0.004503; 5e-06; true; 0.064184;0.43; 0.026593; 0.013;0.40037500000000004;0.008389;0.002489; 3e-06; true; 0.454918;0.05; 0.02727; 0.011844;0.013791000000000001;0.00381; 2e-06; true; 0.059918;0.14; 0.027607; 0.013108;0.0025299999999999997;0.044751;0.059505; 5e-06; true; 0.151136;0.1; 0.02472; 0.013263;0.0005409999999999999;0.025002999999999997;0.041777; 0.000481; true; 0.11008;3.97; 0.045285; 0.014358;3.298539; 0.099864; false; 3.54029;1.15; 0.0377; 0.0000; 0.0256; 0.0045; 0.0000; True; 0.0302; 0.0682;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.77; 0.0592; 0.0068; 0.3865; 0.1673; 0.1738; True; 0.5604; 0.6336;1.68;0.14550692499999998; 0.156975361; 0.006702531; true; 0.183616778; 0.444699268;1.79;0.031885907000000005; 0.203866777; 4.4555E-5; true; 0.212226322; 0.399933889
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;TO;0.06595279999999999;0.19227670000000002;2.1040751;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.015126; 0.032848;8.405017;0.313198;0.059063000000000004;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.019018; 0.038931;0.038919;5.373182;10.380230999999998;MISSING;MISSING;MISSING;TO; 0.009226; 0.019732;0.003062;1.269584;5.383418;MISSING;MISSING;MISSING;0.6; 0.014942; 0.034325;7.000000000000001e-05; 6e-06; true; 0.073202;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.35;1.933146228; 0.097338228; 0.003697999; true; 0.135158803; 2.302541113;TO;0.114838619;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;TO;0.1395121;0.5002837;5.8652866;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.019002; 0.042168;9.339073999999998;0.5452429999999999;0.100886;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.019774; 0.041569;0.043709;8.662458999999998;22.547818;MISSING;MISSING;MISSING;TO; 0.018791; 0.036889;0.006052;3.929937;12.619094;MISSING;MISSING;MISSING;0.53; 0.010327; 0.021628;4.4000000000000006e-05; 3e-06; true; 0.04781;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.2;3.119248237; 0.095970995; 0.005728745; true; 0.116368352; 3.496958884;TO;0.157831765;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;TO;0.07909680000000002;0.6947411;5.6199592;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.021425; 0.033804;10.427147;0.547851;0.092474;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.019176; 0.045054;0.045849;9.942589000000002;26.194146;MISSING;MISSING;MISSING;TO; 0.024208; 0.047456;0.007934;3.876761;15.138904;MISSING;MISSING;MISSING;0.6; 0.022386; 0.0424;6.800000000000001e-05; 4e-06; true; 0.09544;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.12;3.0654525779999995; 0.108127379; 0.016580566; true; 0.131248244; 3.559151576;TO;0.159629921;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;TO;0.10826319999999999;0.33981279999999997;5.7610828;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.02572; 0.056399;10.989117;0.588505;0.126804;MISSING;MISSING;MISSING;TO; 0.02465; 0.052185;2.986921;0.719075;MISSING;MISSING;MISSING;TO; 0.028523; 0.054751;0.062974;12.709909000000001;16.274393000000003;MISSING;MISSING;MISSING;TO; 0.025113; 0.056821;0.009007;3.9418409999999997;16.011225;MISSING;MISSING;MISSING;0.72; 0.027183; 0.059326;8.5e-05; 6e-06; true; 0.127434;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.29;3.7285052540000008; 0.088068737; 0.003704823; true; 0.097859802; 4.19738251;TO;0.201828274;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;TO;0.1345937;0.4426713;6.4997446;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.022448; 0.037755;11.992928;0.610146;0.12665200000000001;MISSING;MISSING;MISSING;TO; 0.030408; 0.066193;3.4354299999999998;0.7661519999999999;MISSING;MISSING;MISSING;TO; 0.02947; 0.065458;0.069273;12.186440000000001;33.892339;MISSING;MISSING;MISSING;TO; 0.029112; 0.062077;0.010564999999999998;6.171261;13.740242;MISSING;MISSING;MISSING;0.65; 0.030695; 0.066688;8.200000000000003e-05; 5e-06; true; 0.142212;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.04;4.975835693; 0.136746566; 0.012938767; true; 0.154970709; 5.454436394;TO;0.227707789;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;TO;0.11624970000000001;0.4363076;6.0173706;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.03647; 0.079841;12.957766000000001;0.699288;0.143597;MISSING;MISSING;MISSING;TO; 0.03533; 0.080033;3.629839;0.742407;MISSING;MISSING;MISSING;TO; 0.032655; 0.07402;0.08118900000000001;10.949039;40.712009;MISSING;MISSING;MISSING;TO; 0.032369; 0.073029;0.013869;4.863359;15.135615;MISSING;MISSING;MISSING;0.69; 0.032904; 0.074441;8.000000000000002e-05; 4e-06; true; 0.157494;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.15;7.705030145; 0.1473327; 0.017864955; true; 0.172244321; 8.311171338;TO;0.273720795;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;TO;0.12317600000000001;0.4108986;5.8583148;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.037523; 0.091932;14.855737;0.792087;0.14857800000000002;MISSING;MISSING;MISSING;TO; 0.02436; 0.066841;3.523289;0.784005;MISSING;MISSING;MISSING;TO; 0.035304; 0.083532;0.08558600000000001;14.247504;28.876683;MISSING;MISSING;MISSING;TO; 0.040848; 0.074498;0.008391000000000001;3.907945;16.217232;MISSING;MISSING;MISSING;0.7; 0.040863; 0.097862;0.00013700000000000002; 6e-06; true; 0.207528;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;15.75;9.725005952; 0.125918197; 0.013389039; true; 0.146371148; 10.241278063;TO;0.262651992;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;TO;0.1186828;0.2588042;6.2331662;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.043548; 0.107572;14.865255;0.8464900000000001;0.162327;MISSING;MISSING;MISSING;TO; 0.045495; 0.1072;4.248732;0.930778;MISSING;MISSING;MISSING;TO; 0.041822; 0.097389;0.11603900000000002;15.763988999999999; 0.168508;MISSING;MISSING;MISSING;TO; 0.047095; 0.108654;0.018924;6.994979000000001;17.005430999999998;MISSING;MISSING;MISSING;0.49; 0.023956; 0.060283;7.7e-05; 3e-06; true; 0.138173;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;21.09;15.581401265; 0.173678654; 0.004334769; true; 0.204349172; 16.194044915;TO;0.302878906;MISSING;MISSING;MISSING;MISSING;MISSING
