name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.03;0.010201;0.020763;0.0018939999999999;0.0016879999999999;0.000317; false;0.044557;0.18;0.01259;0.021038;0.0211909999999999;0.046388;0.0600369999999999; 0.020786; false; 0.189308;0.12;0.018564;0.037177;0.004701;0.014648;0.0262619999999999;0.006421; false;0.121346;6.4; 0.0756; 0.0876; 3.9773; 0.0103; 1.3761; False; 5.3638; 5.5426;12.22; 0.0501; 0.0651; 0.4630; 11.2061; 11.2091; False; 11.6722; 11.7895;2.33;0.1896516469999999;0.032525377;3.9153e-05; false;0.048976554;0.591846739;0.06;0.019869;0.037414;0.002517;0.002142;0.000492; false;0.079442;1.05;0.0835367;0.0122370999999999;0.0130364;0.0002833; False;0.029646;0.1869327;7.72;0.1970746319999999;3.073240912; 0.077788759; 0.002165116; false; 3.160942238; 3.651590014
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.09;0.023245;0.047637;0.0034609999999999;0.003168;0.000656; false;0.099743;0.4;0.022358;0.046001;0.0506389999999999;0.113449;0.1313269999999999; 0.025674; false; 0.404604;0.15;0.02459;0.049594;0.006615;0.021622;0.039872;0.00652; false;0.166236;10.87; 0.1035; 0.1208; 7.3455; 0.0151; 2.6972; False; 10.0579; 10.2851;19.73; 0.0982; 0.0881; 0.6539; 18.7410; 18.7461; False; 19.4000; 19.5890;2.6;0.322167665;0.048313658;4.3259e-05; false;0.055259536;0.681582447;0.08;0.02341;0.045221;0.0033569999999999;0.002984;0.000644; false;0.096088;1.04;0.0957169;0.0121426;0.0150119;0.0003264; False;0.0314358;0.2029796;7.35;0.2261861859999999;3.104978386; 0.113654731; 0.002458955; false; 3.232775551; 3.899810152
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.07;0.014777;0.032938;0.004206;0.00412;0.000834; false;0.080865;0.31;0.027135;0.032876;0.032457;0.081221;0.122398; 0.017037; false; 0.323666;0.18;0.026167;0.057086;0.007641;0.025109;0.0480749999999999;0.007878; false;0.191032;12.96; 0.1362; 0.1672; 9.2563; 0.0625; 2.4263; False; 11.7452; 12.0515;24.51; 0.1334; 0.1151; 0.7125; 23.2923; 23.2953; False; 24.0078; 24.2598;2.39;0.21471725;0.028426725;3.9942e-05; false;0.035151181;0.638097825;0.11;0.026167;0.054537;0.004092;0.004353;0.000781; false;0.114729;1.16;0.1180669;0.0137931;0.0158243;0.0002137; False;0.0328768;0.2384386;8.99;0.148812565;4.654751973000001; 0.160898831; 0.002250042; false; 4.836168392; 5.280302916
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.07;0.015883;0.03586;0.002582;0.0032589999999999;0.000597; false;0.076015;0.73;0.029079;0.068889;0.079574;0.1875669999999999;0.305268; 0.036426; false; 0.728191;0.12;0.01649;0.037437;0.004895;0.018692;0.039251;0.005987; false;0.135407;20.3; 0.1496; 0.1237; 14.1861; 0.0351; 4.9994; False; 19.2207; 19.4974;38.32; 0.1201; 0.0714; 0.6347; 36.9977; 37.0065; False; 37.6413; 37.8384;2.28;0.229018281;0.058776046;3.6832e-05; false;0.065914353;0.590686538;0.13;0.031201;0.065002;0.0048249999999999;0.007904;0.001117; false;0.139559;1.12;0.1675557;0.0174152;0.0162409;0.000264; False;0.0387285;0.2950311;11.2;0.338060688;7.207128232; 0.148614171; 0.002267312; false; 7.366616909; 8.194276447
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.15;0.033084;0.072684;0.0061739999999999;0.008456;0.001342; false;0.160129;0.92;0.035135;0.081311;0.092303;0.2527709999999999;0.406205; 0.037643; false; 0.931008;0.27;0.036102;0.081414;0.010481;0.0414519999999999;0.080813;0.011051; false;0.288036;32.08; 0.1760; 0.2308; 24.2354; 0.0371; 6.8958; False; 31.1684; 31.5815;42.77; 0.1775; 0.1543; 1.2131; 40.8081; 40.8156; False; 42.0287; 42.3654;2.57;0.246532537;0.042881499;4.14e-05; false;0.051218508;0.681425121;0.16;0.040606;0.081029;0.005645;0.010363;0.001508; false;0.174073;1.19;0.1394824;0.0264214999999999;0.0208885999999999;0.0003085; False;0.0536376;0.3004804;12.41;0.202906127;7.839921094999999; 0.206064921; 0.002650735; false; 8.072082961; 8.777801111
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.18;0.039717;0.096201;0.0070829999999999;0.009373;0.001301; false;0.199914;0.86;0.037419;0.08644;0.098434;0.270001;0.3171219999999999; 0.037236; false; 0.873635;0.3;0.037796;0.088383;0.012329;0.047623;0.092442;0.007521; false;0.314647;43.37; 0.1837; 0.2801; 31.3010; 0.0518; 10.9090; False; 42.2619; 42.7324;48.29; 0.1184; 0.2535; 1.5251; 46.1644; 46.1791; False; 47.7043; 48.0837;2.78;0.410724032;0.069651335;2.9768e-05; false;0.075994854;0.833503182;0.14;0.036526;0.074562;0.006966;0.01022;0.001462; false;0.165006;1.26;0.2533471;0.0211804;0.0864916;0.0003042; False;0.1113647;0.459127;16.62;0.367875349;11.801526990000001; 0.155780529; 0.003498666; false; 11.970138507; 12.773003296
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.22;0.045387;0.105803;0.008445;0.01152;0.001557; false;0.229312;1.32;0.046244;0.105682;0.126797;0.391491;0.531679; 0.056456; false; 1.2953;0.39;0.045757;0.104395;0.0147249999999999;0.062393;0.12495;0.014818; false;0.403807;52.09; 0.2544; 0.3479; 39.3996; 0.0494; 11.7091; False; 51.1582; 51.7655;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.93;0.322121809;0.057939135;3.0554e-05; false;0.069828301;0.94440136;0.2;0.03932;0.101861;0.007808;0.014339;0.001926; false;0.220278;1.3;0.16706;0.0186856;0.0349165;0.0003227; False;0.0714696;0.3487139;20.57;0.3469487899999999;15.655268233; 0.157972963; 0.001930529; false; 15.83290594; 16.747101944
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.25;0.049886;0.123648;0.009453;0.015539;0.001934; false;0.26534;1.35;0.050024;0.123578;0.14028;0.4015859999999999;0.565076; 0.039741; false; 1.36452;0.43;0.047935;0.118874;0.016667;0.068903;0.142015;0.011214; false;0.449544;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.61;0.429667622;0.086332388;0.00052044; false;0.100789917;0.975442487;0.19;0.046014;0.10571;0.004932;0.010503;0.001826; false;0.205046;1.38;0.1790009;0.0176046;0.0294117;0.0003045; False;0.0510321;0.30174;20.94;0.239891301;15.654434617; 0.172810579; 0.002532471; false; 15.848034695; 16.616494463
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.28;0.058882;0.144665;0.0110919999999999;0.02106;0.002287; false;0.30898;1.87;0.058764;0.147467;0.163815;0.568061;0.829671; 0.0697; false; 1.88505;0.51;0.056782;0.134443;0.018597;0.084971;0.177486;0.01922; false;0.535638;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.32;0.3970305199999999;0.062020585;5.7086e-05; false;0.069594447;1.085248028;0.26;0.040781;0.141022;0.010702;0.0248429999999999;0.002495; false;0.289292;1.39;0.1568371;0.0231431;0.0223704;0.00015; False;0.0480487;0.2741191;24.61;0.4521581290000001;20.519441411000003; 0.177057784; 0.002863407; false; 20.739563579; 21.748098565
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.0;0.001303;0.006898;7.1e-05;3.3e-05;3.2e-05; false;0.009993;0.0;0.001317;0.006876;0.001349;0.000296;0.000305; 0.000254; false; 0.011872;0.01;0.001449;0.006878;0.00021;0.000733;0.000819;0.000334; false;0.012731;1.13; 0.0100; 0.0023; 0.0061; 0.0007; 0.0020; False; 0.0089; 0.0214;1.11; 0.0095; 0.0030; 0.0020; 0.0389; 0.0391; False; 0.0411; 0.0539;1.03;0.039342034;0.007014789;3.9253e-05; false;0.013511678;0.154267749;0.0;0.001362;0.006581;6.4e-05;4.8e-05;2.8e-05; false;0.009458;0.81;0.0781412;0.0237068;0.0204627;0.0002973; False;0.0469063;0.2510238;1.58;0.04384562;0.163379291; 0.04351969; 0.003433221; false; 0.233633917; 0.456782698
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.32;0.060822;0.159543;0.011744;0.026799;0.00254; false;0.33892;2.22;0.062543;0.162627;0.187808;0.690058;0.993664; 0.083897; false; 2.23219;0.65;0.062415;0.161709;0.0216589999999999;0.112297;0.229538;0.023412; false;0.667368;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.75;0.3716688589999998;0.058051362;3.2184e-05; false;0.063354046;1.017234822;0.29;0.062368;0.145461;0.006979;0.021307;0.002541; false;0.306142;1.55;0.2695988;0.0310885999999999;0.0403829999999999;0.0002812; False;0.0759413;0.4725122;29.71;0.3268148740000001;25.528666518; 0.217404096; 0.00432932; false; 25.763022244; 26.61089142
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.36;0.065974;0.178994;0.0136189999999999;0.0304;0.002792; false;0.378284;2.53;0.065786;0.175617;0.2102139999999999;0.792511;1.1557100000000002; 0.081643; false; 2.53752;0.7;0.067707;0.179357;0.0252489999999999;0.1185949999999999;0.256713;0.023965; false;0.729005;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.72;0.439588121;0.09868676;8.7405e-05; false;0.114877992;1.204668429;0.27;0.070452;0.121188;0.0089369999999999;0.0286699999999999;0.002728; false;0.285781;1.64;0.3768964999999999;0.034456;0.0409602;0.0003043; False;0.080052;0.6439091;35.08;0.3442745890000001;30.241552441999996; 0.206725598; 0.002253445; false; 30.473693653; 31.527631169
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.42;0.076918;0.208597;0.015697;0.036398;0.003024; false;0.441232;3.01;0.076074;0.200098;0.231813;0.962914;1.397487; 0.093839; false; 3.0237;0.78;0.070948;0.19457;0.027475;0.1349169999999999;0.291383;0.026982; false;0.80841;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.22;0.3916101010000001;0.059392235;3.5867e-05; false;0.06583541;1.369847047;0.43;0.074726;0.190374;0.017211;0.058597;0.004827; false;0.453822;1.8;0.3028321;0.0290105;0.0457554999999999;0.0003221; False;0.0791999;0.5230065;40.29;0.2818644519999999;34.799843640000006; 0.201038005; 0.00243676; false; 35.012486237; 35.942084662
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.45;0.080998;0.223966;0.01812;0.042293;0.003563; false;0.475924;3.41;0.083665;0.231581;0.2744749999999999;1.073566;1.565946; 0.116718; false; 3.41646;0.94;0.089022;0.23336;0.027506;0.163973;0.3582019999999999;0.031053; false;0.976962;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.82;0.4687790159999999;0.073428861;3.7236e-05; false;0.079929504;1.199586171;0.41;0.047179;0.168074;0.019569;0.069319;0.005164; false;0.431387;1.38;0.3070828;0.0153491999999999;0.0328495;0.0001889; False;0.0644545;0.5146592;43.62;0.272980841;39.464131806000005; 0.25717191; 0.0031407; false; 39.748193714; 40.660377434
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.55;0.095069;0.27346;0.0210399999999999;0.0542929999999999;0.004199; false;0.577323;3.96;0.087724;0.262061;0.3044019999999999;1.265501;1.902137; 0.096884; false; 3.99921;0.59;0.045702;0.136172;0.016789;0.102993;0.251025;0.022132; false;0.618479;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.27;0.4483260070000001;0.075448589;5.2919e-05; false;0.082421048;1.22456972;0.33;0.072439;0.148697;0.011221;0.041816;0.003112; false;0.35385;2.08;0.3738887000000001;0.0337324;0.0615773999999999;0.0002903; False;0.1001247;0.6319739;58.35;0.264642114;53.57158474799999; 0.230532293; 0.003157461; false; 53.820010323; 54.661508442
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.6;0.097949;0.292902;0.028045;0.06377;0.004715; false;0.629773;4.1;0.088539;0.288798;0.347538;1.24486;1.955788; 0.107879; false; 4.12677;0.67;0.048776;0.152764;0.018978;0.1137609999999999;0.2878549999999999;0.023841; false;0.69752;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.42;0.4527298449999999;0.166551234;3.6748e-05; false;0.186370811;1.278171382;0.57;0.097323;0.256455;0.027671;0.070647;0.005228; false;0.600241;2.06;0.4096947999999999;0.0434763999999999;0.0578596;0.0002368; False;0.1061707;0.690469;TO;0.313153287;53.13851670099999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.62;0.097332;0.298098;0.0293339999999999;0.068094;0.004969; false;0.646588;5.72;0.104876;0.300135;0.3639560000000001;1.839023;2.7545340000000005; 0.187416; false; 5.64576;1.24;0.054035;0.268928;0.0430689999999999;0.237033;0.5379570000000001;0.0415; false;1.27883;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.81;0.503801857;0.120937202;4.6463e-05; false;0.13762172;1.372051283;0.47;0.106303;0.23788;0.015503;0.053515;0.004427; false;0.506046;1.81;0.3260705;0.0342914;0.0723546;0.000306; False;0.1116576;0.6152329;TO;0.398863187;54.870711328;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.72;0.111105;0.355394;0.0329099999999999;0.080758;0.005882; false;0.754209;6.09;0.109761;0.349334;0.406946;2.001466;2.818367; 0.207182; false; 6.01654;0.89;0.056849;0.193294;0.0234489999999999;0.156464;0.401319;0.03245; false;0.923536;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.08;0.570107932;0.114345295;3.7293e-05; false;0.120858805;1.491247343;0.49;0.114992;0.229983;0.017173;0.063054;0.005699; false;0.528519;2.4;0.4934657;0.0378155999999999;0.0880582999999999;0.000233; False;0.1425477;0.8330585;TO;0.441111387;50.554535959000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.64;0.126292;0.230929;0.03615;0.090177;0.005881; false;0.666525;6.32;0.125693;0.381935;0.477427;2.104429;2.810522; 0.225; false; 6.24046;1.41;0.127115;0.381368;0.048041;0.224092;0.530239;0.033177; false;1.46233;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.36;0.643903258;0.192649812;4.552e-05; false;0.200267937;1.633914126;0.59;0.120068;0.271721;0.020283;0.0868599999999999;0.007142; false;0.619639;1.9;0.4344142;0.0234643;0.0480079;0.0001894; False;0.0776363;0.6333025;TO;0.48142247;56.260466675;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.81;0.134035;0.382127;0.0349039999999999;0.100923;0.006972; false;0.852901;6.58;0.119726;0.346122;0.441615;2.27044;3.001357; 0.202091; false; 6.51743;1.9;0.128165;0.406586;0.0599079999999999;0.358972;0.7888270000000001;0.055095; false;1.9322;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.73;0.6678336609999999;0.170037432;4.6917e-05; false;0.178300912;1.621483188;0.78;0.132636;0.422038;0.0371149999999999;0.095289;0.006164; false;0.831142;2.44;0.6073533;0.0421589999999999;0.1232911;0.000232; False;0.1705927;1.0011769;TO;0.444078769;51.04077830599999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.0;0.002146;0.00761;0.000164;7.6e-05;1.8e-05; false;0.012211;0.01;0.001204;0.00732;0.002282;0.000971;0.000835; 0.000522; false; 0.01489;0.0;0.001219;0.005431;0.000347;0.000762;0.000938;0.000357; false;0.011414;0.97; 0.0088; 0.0027; 0.0154; 0.0007; 0.0041; False; 0.0202; 0.0319;1.21; 0.0090; 0.0033; 0.0034; 0.0594; 0.0595; False; 0.0629; 0.0755;1.15;0.0330633689999999;0.002515747;3.1511e-05; false;0.009292189;0.170694763;0.0;0.002604;0.005114;0.0001619999999999;0.000108;1.8e-05; false;0.009565;0.85;0.0436535;0.0098477999999999;0.0077228999999999;0.0003036; False;0.0205568;0.120933;1.78;0.0420104669999999;0.19103161899999999; 0.03119123; 0.002498778; false; 0.230345632; 0.400532182
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.8;0.140288;0.466694;0.0231189999999999;0.084711;0.005848; false;0.855218;8.6;0.120831;0.474086;0.586102;3.026653;3.827079; 0.314875; false; 8.49266;1.42;0.074674;0.259087;0.0641229999999999;0.25869;0.6580999999999999;0.042691; false;1.46256;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.01;0.6476121839999999;0.173438878;3.9445e-05; false;0.179898755;1.633033597;0.86;0.078251;0.433109;0.044847;0.142182;0.007547; false;0.894232;2.89;0.5907414000000001;0.0283024999999999;0.0829164;0.000226; False;0.1155796;0.9457649;TO;0.529494331;50.794934968;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;1.01;0.147762;0.482515;0.0483779999999999;0.1346109999999999;0.008404; false;1.07269;8.37;0.078984;0.273761;0.3473330000000001;3.205438;4.018679000000001; 0.243721; false; 8.2522;1.36;0.084435;0.294721;0.033988;0.2330109999999999;0.6301649999999999;0.046258; false;1.40636;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.88;0.7386581269999999;0.192004422;3.5265e-05; false;0.211148228;1.753084657;0.92;0.151298;0.518464;0.02532;0.104832;0.006799; false;0.968507;2.65;0.4574629;0.0359431999999999;0.0805086999999999;0.0001966; False;0.1250559;0.7342651;TO;0.5700417609999999;51.164394222999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;1.15;0.156907;0.537996;0.056229;0.148354;0.008755; false;1.19163;10.7;0.15636;0.530713;0.657509;3.9249770000000006;4.720674999999999; 0.367861; false; 10.5406;2.19;0.168609;0.53858;0.0795299999999999;0.364518;0.8626550000000001;0.048605; false;2.25388;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.71;0.7817529259999999;0.219561636;4.8052e-05; false;0.239919858;1.907094992;0.93;0.169587;0.501238;0.028624;0.122621;0.008224; false;0.993767;3.2;0.8124588000000001;0.06791;0.1088652;0.0002962; False;0.1822674;1.2485834;TO;0.6257664369999998;50.367236937;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.98;0.190013;0.525968;0.029446;0.117884;0.007184; false;1.05008;11.02;0.173163;0.603309;0.758091;4.044129;4.704863000000001; 0.355653; false; 10.849;2.86;0.169006;0.568991;0.0875249999999999;0.5484010000000001;1.241882;0.081961; false;2.92332;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.54;1.010466672;0.235958845;5.2262e-05; false;0.242504768;2.187654541;1.1;0.163651;0.501207;0.055685;0.173391;0.0105; false;1.14107;2.88;0.6373106;0.0858625;0.1449384;0.000292; False;0.2375753;1.0325476;TO;0.561706797;49.169090909999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;1.2;0.182517;0.519785;0.0544439999999999;0.170422;0.009885; false;1.25197;13.44;0.181817;0.462622;0.795721;5.128085;6.096399999999999; 0.441159; false; 13.2944;2.83;0.177592;0.618819;0.086839;0.522423;1.22416;0.057921; false;2.91008;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.01;1.2107916709999995;0.281109992;3.2253e-05; false;0.287480112;2.536401833;1.38;0.172051;0.605021;0.063832;0.2152599999999999;0.011589; false;1.42263;3.65;0.8488943000000001;0.0709858999999999;0.1350215;0.0002664; False;0.2117106;1.3499381;TO;0.751791677;52.95443383200001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;1.36;0.127205;0.565847;0.068188;0.221076;0.010447; false;1.40626;14.5;0.203438;0.707136;0.876945;5.589092;6.312194999999998; 0.434485; false; 14.3515;2.25;0.104178;0.407815;0.046056;0.4110609999999999;1.106772;0.097374; false;2.30299;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.11;1.0408990559999998;0.378903864;6.5023e-05; false;0.385851176;2.433596173;1.25;0.210575;0.500251;0.067714;0.234183;0.01039; false;1.31671;3.86;0.9561517;0.0935419;0.1570373;0.000239; False;0.2632952;1.5317201;TO;0.7822701900000001;51.567893129;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;1.11;0.10757;0.419475;0.074737;0.212446;0.011327; false;1.14249;14.65;0.107166;0.419361;0.6034480000000001;5.760642999999999;6.8690180000000005; 0.49648; false; 14.4053;3.7;0.207139;0.733007;0.104252;0.7467829999999999;1.6459590000000002;0.085609; false;3.79805;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.38;1.139823389;0.267411163;5.2284e-05; false;0.275449077;2.355632728;1.21;0.240091;0.45707;0.042312;0.2110929999999999;0.013411; false;1.25028;2.89;0.7046397999999998;0.0984702;0.2319897999999999;0.000288; False;0.3381024;1.2366612;TO;0.8311561550000001;50.455630334;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;1.72;0.226438;0.792691;0.0811759999999999;0.251107;0.011881; false;1.79997;16.7;0.121105;0.579145;0.5529400000000002;6.542189;7.8779340000000015; 0.548321; false; 16.4538;3.67;0.223282;0.817316;0.112542;0.6541530000000001;1.610937;0.073065; false;3.77722;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.04;1.3470180800000005;0.286674385;3.8544e-05; false;0.295571201;2.631489489;1.8;0.22923;0.747815;0.085031;0.336435;0.014752; false;1.87479;3.83;1.1643639;0.082013;0.1192273;0.0002405; False;0.2062739;1.7197614;TO;0.684684997;54.882260008;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;1.83;0.237731;0.826876;0.0810319999999999;0.265565;0.012722; false;1.90381;19.18;0.259474;0.896728;1.0103660000000003;7.327869;8.577314000000001; 0.552559; false; 18.921;3.04;0.231652;0.538089;0.061709;0.538489;1.437741;0.128013; false;3.09655;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.51;1.2508657989999998;0.319529489;3.6823e-05; false;0.356251011;2.660970076;1.67;0.251881;0.772083;0.0671679999999999;0.32597;0.016857; false;1.72924;4.13;1.3318039999999995;0.102447;0.1849358;0.0003095; False;0.2949166;2.0167556;TO;0.961904709;50.773137065;MISSING;MISSING;MISSING;MISSING;MISSING
