name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-compl;automata-old-intersection;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-old-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-*.mata;0.23;0.0633897;0.0093989;0.09128420000000001;0.0143138; 0.0001093000; False; 0.1255668000; 0.2364136000;0.0052124;0.94;0.0382408;0.008920199999999998;0.1606184;0.016254400000000002; 0.0002317000; False; 0.1948547000; 0.2864279000;0.005934399999999999;1.23;0.036753193;0.057875682;0.019678090000000002;0.024734299999999997; 0.002144086; false; 0.116111374; 0.259116749;0.001798593
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-*.mata;0.22;0.0436979;0.0087826;0.11348520000000001;0.0150562; 0.0002257000; False; 0.1479981000; 0.2367735000;0.0052913;0.93;0.0419876;0.0088171;0.1064;0.014081399999999999; 0.0002145000; False; 0.1374284000; 0.2387100000;0.0051004;1.19;0.039497393;0.064654188;0.019775614;0.027707625999999996; 0.001496034; false; 0.122595235; 0.241726012;0.001428583
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-*.mata;0.2;0.0489963;0.013895900000000001;0.06745770000000001;0.0152023; 0.0001217000; False; 0.1048315000; 0.2094629000;0.0032010999999999997;0.93;0.0372773;0.010172799999999997;0.11510100000000001;0.0175122; 0.0002494000; False; 0.1515483000; 0.2532638000;0.0056936;1.22;0.030430159999999998;0.049621103;0.020748666;0.026895556; 0.00246627; false; 0.112674652; 0.222777005;0.001680663
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-*.mata;0.18;0.0495392;0.006466400000000001;0.0630556;0.00888; 0.0001438000; False; 0.0869874000; 0.1809205000;0.003179;0.91;0.0260495;0.0063702;0.098661;0.0104674; 0.0002467000; False; 0.1215375000; 0.1968862000;0.0037066;1.18;0.028269577;0.063706316;0.023054574;0.026538287; 0.002123269; false; 0.129754491; 0.24739924;0.002009761
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-*.mata;0.21;0.047630900000000004;0.0090596;0.09111450000000001;0.0152203; 0.0001460000; False; 0.1257925000; 0.2160603000;0.004991300000000001;0.96;0.037119700000000005;0.0065393;0.11444850000000001;0.010701800000000001; 0.0002170000; False; 0.1556105000; 0.2374922000;0.0057592;1.21;0.078596148;0.081462538;0.015399307000000001;0.021373445999999997; 0.001838483; false; 0.130393025; 0.320835255;0.001738058
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-*.mata;0.23;0.0506446;0.009761500000000001;0.09098730000000001;0.0149552; 0.0000962000; False; 0.1265022000; 0.2391940000;0.005347200000000001;0.99;0.0365566;0.009787799999999998;0.12291110000000002;0.016831299999999997; 0.0002267000; False; 0.1586348000; 0.2491179000;0.0057895;1.17;0.031981789;0.059428316;0.026146012000000003;0.034102757; 0.002190989; false; 0.133006615; 0.284830222;0.001667724
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-*.mata;0.23;0.0510196;0.0155751;0.11886559999999999;0.0235948; 0.0000858000; True; 0.1677296000; 0.2660150000;0.0056848;0.96;0.032699099999999995;0.009693999999999998;0.1069734;0.0158291; 0.0002888000; True; 0.1424220000; 0.2286048000;0.0065301;1.2;0.030087045;0.07776175;0.015264057999999999;0.033851212; 0.001542691; true; 0.140521158; 0.263049029;0.000671656
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-*.mata;0.2;0.03799090000000001;0.008853699999999999;0.0994154;0.014857; 0.0001404000; False; 0.1323069000; 0.2019767000;0.0037148;0.93;0.036361700000000004;0.0099523;0.10450430000000001;0.016423800000000002; 0.0001919000; False; 0.1386489000; 0.2168319000;0.0042684;1.16;0.033537581;0.065280094;0.013909089999999999;0.018560773; 0.001438427; false; 0.108150938; 0.259213122;0.001543152
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-*.mata;0.22;0.0498703;0.008892199999999998;0.1318836;0.027455500000000004; 0.0001113000; False; 0.1786050000; 0.2629792000;0.0051596;0.97;0.0286879;0.009327400000000003;0.13274019999999997;0.0163067; 0.0002283000; False; 0.1672559000; 0.2440310000;0.0057983999999999996;1.17;0.032024535;0.061953010999999995;0.020311994;0.025629255; 0.001501509; false; 0.122350417; 0.271207789;0.002180635
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-*.mata;0.22;0.055616200000000005;0.01852;0.0997228;0.0234983; 0.0001765000; False; 0.1522348000; 0.2551932000; 0.0049626000;0.9;0.0365203;0.0094472;0.0650145;0.0144782; 0.0001046000; False; 0.0949609000; 0.1937303000; 0.0032017000;1.11;0.020199867000000003;0.051872444;0.042397429;0.026868935; 0.004868281; false; 0.139881805; 0.252245043; 6.91461E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-*.mata;0.22;0.0465993;0.008581100000000001;0.1154179;0.012140999999999999; 0.0001101000; False; 0.1571453000; 0.2470580000; 0.0052484000;1.06;0.0738604;0.009948499999999999;0.1346641;0.0166945; 0.0001295000; False; 0.1693043000; 0.3037618000; 0.0050456000;1.18;0.039285154999999995;0.059520143000000005;0.016059224;0.021171911; 0.002252375; false; 0.108850549; 0.239853547; 7.03343E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-*.mata;0.25;0.053567899999999995;0.010313100000000002;0.1016131;0.016772000000000002; 0.0001341000; False; 0.1395170000; 0.2670637000;0.0051664;0.92;0.04068640000000001;0.009689199999999999;0.1523386;0.0164857; 0.0001195000; False; 0.1869917000; 0.2791573000;0.0052426;1.18;0.030902787;0.055610044000000004;0.019286794999999995;0.026568655999999996; 0.002323047; false; 0.116975643; 0.227812653;0.001567265
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-*.mata;0.18;0.0311532;0.0064139;0.0810766;0.010328; 0.0002437000; False; 0.1067716000; 0.1852662000;0.0040877;1.09;0.04199239999999999;0.009830899999999998;0.1225122;0.016076399999999998; 0.0002410000; False; 0.1575709000; 0.2579152000;0.0056163;1.11;0.028711452;0.06756059799999999;0.02737747;0.045484592; 0.002171039; false; 0.154426354; 0.249892518;0.001798965
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-*.mata;0.22;0.04682290000000001;0.0088515;0.1219306;0.0138722; 0.0001644000; False; 0.1683700000; 0.2572375000;0.0054809;0.98;0.03835739999999999;0.009163000000000003;0.1194394;0.015535; 0.0002584000; False; 0.1524548000; 0.2442919000;0.0052601;1.18;0.043823626000000004;0.064572752;0.024818495000000003;0.029591242999999996; 0.002532959; false; 0.136215576; 0.288174401;0.002555599
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-*.mata;0.24;0.0790131;0.009129199999999997;0.104578;0.0155578; 0.0001532000; False; 0.1410215000; 0.2639906000;0.0050643;0.97;0.03795049999999999;0.0097657;0.0777108;0.0157149; 0.0001295000; False; 0.1096480000; 0.2012384000;0.0033973;1.28;0.030593705000000002;0.069274509;0.022747516;0.027745139999999998; 0.002346996; false; 0.136747841; 0.285765642;0.0020569159999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-*.mata;0.18;0.030007000000000002;0.009671299999999997;0.1175033;0.0217366; 0.0001675000; False; 0.1569891000; 0.2137417000;0.0037096;1.02;0.0741052;0.0098205;0.1569878;0.017808300000000003; 0.0002623000; False; 0.1934771000; 0.3262134000;0.0053932;1.13;0.032184471;0.100455034;0.022149791999999998;0.041362592; 0.005011939; false; 0.186227124; 0.292648921;0.001871983
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-*.mata;0.2;0.0436193;0.008230799999999998;0.10084820000000001;0.0152766; 0.0002231000; False; 0.1407541000; 0.2566183000;0.0034795000000000004;1.06;0.03956099999999999;0.010908399999999997;0.15164370000000002;0.024291300000000002; 0.0002337000; False; 0.2026295000; 0.2952475000;0.0091727;1.25;0.034196025;0.068860887;0.036026914;0.046314495; 0.002027639; false; 0.16534173; 0.31057217;0.001994224
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-*.mata;0.24;0.0939191;0.009360599999999998;0.1058501;0.014142100000000001; 0.0001420000; False; 0.1398245000; 0.3154070000;0.0049431;0.93;0.0417729;0.009445400000000001;0.12194719999999999;0.0161143; 0.0001919000; False; 0.1560445000; 0.2851777000;0.0056813;1.22;0.035829335;0.085711342;0.019348343;0.033772283; 0.002101707; false; 0.15243352; 0.271642931;0.001572753
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-*.mata;0.21;0.040189699999999995;0.0091346;0.13339439999999997;0.014402700000000001; 0.0002005000; False; 0.1672215000; 0.2422309000;0.0050951;0.95;0.0435789;0.0126557;0.1305306;0.035130100000000004; 0.0001316000; False; 0.1873129000; 0.2948473000;0.005922;1.17;0.027356192;0.061020692999999994;0.025241099000000003;0.029342906; 0.002001853; false; 0.131339879; 0.291266013;0.001726386
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-*.mata;0.21;0.0454806;0.0085019;0.09314810000000001;0.0135052; 0.0001693000; False; 0.1226050000; 0.2073447000;0.0042942;0.95;0.037898900000000006;0.007574599999999999;0.11363509999999999;0.0155901; 0.0002277000; False; 0.1440754000; 0.2354502000;0.0046302;1.2;0.038844278999999995;0.08581180199999999;0.022621356;0.026112478; 0.002078096; false; 0.148605735; 0.305419337;0.0019398319999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-*.mata;0.24;0.0518081;0.009207399999999998;0.1042919;0.0158018; 0.0002832000; False; 0.1405605000; 0.2390723000;0.0055275;0.98;0.03902110000000001;0.0091389;0.16008680000000003;0.0164243; 0.0002316000; False; 0.2031367000; 0.3069137000;0.0142099;1.16;0.030273952;0.06351859;0.022318129;0.039187836999999996; 0.002208134; false; 0.146138279; 0.266555112;0.002088113
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-*.mata;0.22;0.0627252;0.009328099999999999;0.10208099999999999;0.0154442; 0.0001627000; False; 0.1375237000; 0.2614204000;0.004773100000000001;1.01;0.0323682;0.010161600000000002;0.1047704;0.019937100000000003; 0.0002001000; False; 0.1440510000; 0.2278477000;0.0057591000000000005;1.21;0.041220437;0.08652212;0.022879844;0.02590026; 0.002174944; false; 0.149734313; 0.273300151;0.001923544
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-*.mata;0.2;0.0423091;0.010338700000000003;0.09362950000000002;0.024982900000000002; 0.0001662000; False; 0.1378682000; 0.2206592000;0.0033746;0.94;0.037346300000000006;0.005763799999999996;0.08387440000000002;0.0106719; 0.0002305000; False; 0.1062505000; 0.1894444000;0.0036515000000000002;1.26;0.06562717;0.043789626;0.015659786000000002;0.02234084; 0.002506033; false; 0.095899366; 0.305866567;0.001591125
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;0.22;0.0518715;0.008756200000000002;0.12509920000000002;0.014804000000000001; 0.0001203000; False; 0.1570329000; 0.2549830000;0.0052527;1.04;0.0406237;0.009470000000000001;0.15751099999999998;0.0159256; 0.0002307000; False; 0.1951677000; 0.2919348000;0.0087064;1.29;0.05175909;0.084525663;0.024935917;0.040121265999999996; 0.002210553; false; 0.164665122; 0.325112737;0.002066861
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-*.mata;0.21;0.0317169;0.0096468;0.1015582;0.016712699999999997; 0.0001341000; False; 0.1379692000; 0.1993676000;0.0052246;0.85;0.0233413;0.0058074;0.0991839;0.0098943; 0.0001911000; False; 0.1206038000; 0.1768402000;0.0035848;1.22;0.039968776;0.06826022699999999;0.027755625;0.032240896; 0.002258273; false; 0.145855045; 0.293322616;0.002065341
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-*.mata;0.21;0.08589660000000002;0.009496600000000001;0.0899951;0.013075400000000001; 0.0001237000; False; 0.1213795000; 0.2403492000;0.0052786000000000005;0.85;0.0340645;0.0099798;0.1430808;0.025691200000000004; 0.0002635000; False; 0.1884088000; 0.2731403000;0.0057681;1.15;0.051652121;0.063035883;0.031595082000000003;0.032169802; 0.001310668; false; 0.137178612; 0.28614663;0.001745913
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-*.mata;0.22;0.051278500000000005;0.0092739;0.0935026;0.0135835; 0.0001212000; True; 0.1257378000; 0.2218767000;0.0048389999999999996;0.99;0.0257466;0.009363799999999999;0.0957387;0.0167652; 0.0000992000; True; 0.1310535000; 0.1966589000;0.0061464;1.27;0.035332242;0.069024853;0.021808624999999998;0.027526519; 0.002598671; true; 0.13447877; 0.283955401;0.0015630470000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-*.mata;0.21;0.05063070000000001;0.0156336;0.0913572;0.018520599999999998; 0.0001889000; False; 0.1461881000; 0.2415442000;0.011577899999999999;0.95;0.040294399999999994;0.009703799999999999;0.17733300000000002;0.0162703; 0.0001898000; False; 0.2122218000; 0.3105366000;0.0056978;1.23;0.024529183;0.060319125999999994;0.019370129;0.024921935; 0.002078321; false; 0.118784877; 0.217793547;0.002018517
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-*.mata;0.22;0.0519887;0.0095927;0.09045700000000001;0.010953499999999998; 0.0002480000; False; 0.1221808000; 0.2541689000;0.0057456;0.95;0.0392459;0.009413299999999998;0.1245327;0.016473599999999998; 0.0001924000; False; 0.1597747000; 0.2539650000;0.0060741;1.24;0.031652547;0.069065107;0.042261252000000006;0.028220692999999998; 0.015472809; false; 0.18408584; 0.301113403;0.02078147
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-*.mata;0.15;0.03005;0.006222399999999999;0.0624864;0.0090303; 0.0000980000; False; 0.0852696000; 0.1423432000;0.0032071;0.97;0.038613;0.0175642;0.1250231;0.0172622; 0.0002251000; False; 0.1694774000; 0.2559419000;0.005647200000000001;1.13;0.023908441;0.06415547699999999;0.019762003;0.032316715; 0.002402361; false; 0.131605653; 0.218582241;0.001727631
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-*.mata;0.24;0.0676232;0.018530600000000005;0.1141393;0.0181523; 0.0002583000; False; 0.1622176000; 0.2911363000;0.0063228;0.98;0.038181999999999994;0.009620899999999998;0.1524774;0.0160752; 0.0001419000; False; 0.1957539000; 0.2887923000;0.0144689;1.22;0.034212653999999995;0.09696944199999999;0.020511301;0.025567865; 0.001489075; false; 0.156136196; 0.268304823;0.00205607
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-*.mata;0.22;0.0483241;0.0087278;0.0912538;0.013928800000000002; 0.0001167000; False; 0.1233236000; 0.2289818000;0.0057696;0.9;0.04101710000000001;0.0093267;0.1306667;0.0207355; 0.0001230000; False; 0.1724102000; 0.2780501000;0.0084399;1.18;0.025683758;0.04646982300000001;0.017089504999999998;0.020693839; 0.002470715; false; 0.100769364; 0.275069075;0.002283279
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-*.mata;0.22;0.08287199999999999;0.009312399999999998;0.08648650000000001;0.0146121; 0.0001139000; True; 0.1190085000; 0.2451644000;0.0033853999999999998;0.87;0.0367814;0.006442599999999999;0.0781561;0.010551600000000001; 0.0001952000; True; 0.1009258000; 0.1889247000;0.0033558;1.21;0.030238044999999998;0.10049201599999999;0.021853931000000004;0.026120833; 0.002148106; true; 0.162561184; 0.283933863;0.001630646
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-*.mata;0.2;0.0340501;0.008639699999999995;0.1360543;0.016689000000000002; 0.0001939000; False; 0.1756957000; 0.2381397000;0.005538700000000001;1.06;0.03554430000000001;0.0099413;0.1264663;0.0165467; 0.0002363000; False; 0.1626025000; 0.2533533000;0.0060567;1.27;0.03287521;0.117159891;0.021667721999999997;0.039495894999999996; 0.002284866; false; 0.193427045; 0.316857103;0.001817629
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-*.mata;0.23;0.049466800000000005;0.0089939;0.1001973;0.014468499999999999; 0.0002320000; False; 0.1354632000; 0.2284897000;0.0051881;0.96;0.0383485;0.008734399999999996;0.1182372;0.014961400000000001; 0.0002918000; False; 0.1507126000; 0.2415110000;0.0055245;1.24;0.022285870000000003;0.08798402000000001;0.019821185;0.036148751; 0.00256201; false; 0.159433933; 0.267620704;0.0018965829999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-*.mata;0.19;0.0411053;0.0098458;0.0851062;0.0158699; 0.0001682000; False; 0.1199797000; 0.1931866000;0.0034505;1.03;0.0467857;0.009234300000000004;0.18311610000000003;0.0163949; 0.0002264000; False; 0.2178504000; 0.3209046000;0.0058096;1.16;0.026157082;0.06597402399999999;0.020474058000000003;0.028080675000000003; 0.001979688; false; 0.128017964; 0.28765353;0.0017826589999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-*.mata;0.22;0.0494274;0.009079400000000001;0.1225798;0.014281899999999998; 0.0002337000; True; 0.1694916000; 0.2716587000;0.0050364;0.93;0.04888710000000001;0.008204400000000004;0.13824180000000003;0.0207824; 0.0002382000; True; 0.1753885000; 0.2783194000;0.004995599999999999;1.19;0.030341263;0.055921421;0.019068640999999997;0.025399851; 0.002178393; true; 0.11425568; 0.223077738;0.001219865
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-*.mata;0.22;0.051116999999999996;0.009295999999999999;0.0944047;0.0154009; 0.0001317000; False; 0.1294000000; 0.2257720000;0.0049268;0.93;0.04132589999999999;0.008996199999999998;0.1354372;0.0180387; 0.0002465000; False; 0.1700554000; 0.2610891000;0.0042307;1.23;0.032351522;0.10627308799999999;0.046235449;0.035325568999999994; 0.001996615; false; 0.208462831; 0.316649031;0.0041980540000000005
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4673-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4673-*.mata;0.22;0.0537451;0.009525600000000002;0.0775207;0.012513000000000002; 0.0000852000; False; 0.1100922000; 0.2105365000;0.0050388;1.03;0.038429099999999994;0.0094866;0.1199139;0.013916999999999999; 0.0001866000; False; 0.1523757000; 0.2347308000;0.005764999999999999;1.21;0.031348371;0.083744778;0.043635633;0.051471154; 0.005672408; false; 0.213697364; 0.358644884;0.004601588
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4858-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4858-*.mata;0.19;0.0347653;0.007175299999999999;0.0862001;0.010711499999999999; 0.0001161000; False; 0.1157370000; 0.1843188000;0.0050129;0.84;0.039652299999999994;0.009170699999999995;0.11617409999999999;0.016679899999999998; 0.0001491000; False; 0.1499389000; 0.2393131000;0.0046245;1.21;0.029681515999999998;0.09878189500000001;0.031786153;0.041335182; 0.002433773; false; 0.188554731; 0.357451982;0.002307117
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4932-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4932-*.mata;0.24;0.0556494;0.009517500000000002;0.143796;0.0152777; 0.0001749000; False; 0.1797782000; 0.2843411000;0.0055807;0.96;0.027517700000000003;0.0086117;0.0801115;0.015718; 0.0001828000; False; 0.1115460000; 0.1819770000;0.0034613;1.19;0.030435812;0.06670253;0.015986592;0.02446709; 0.015060531; false; 0.131460206; 0.245358411;0.001407295
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4933-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4933-*.mata;0.23;0.0470029;0.009072599999999997;0.0986749;0.0145503; 0.0002389000; False; 0.1329093000; 0.2215394000;0.005273;1.02;0.05189339999999999;0.009243699999999997;0.12401340000000001;0.0160299; 0.0002488000; False; 0.1650171000; 0.2803063000;0.0057194;1.24;0.034927122;0.070994207;0.022271865999999998;0.029152338; 0.002134973; false; 0.13752416; 0.279733476;0.00211866
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4936-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4936-*.mata;0.21;0.0517468;0.005692399999999999;0.0835644;0.008838; 0.0001079000; True; 0.1058647000; 0.2047811000;0.005208;0.85;0.0435589;0.0059378;0.058649900000000005;0.0090242; 0.0001561000; True; 0.0791403000; 0.1783133000;0.0032505999999999998;1.19;0.04385778900000001;0.09161454499999999;0.022839652000000002;0.027768397999999996; 0.003512919; true; 0.1610475; 0.309166167;0.002868287
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5013-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5013-*.mata;0.21;0.0516923;0.007408000000000001;0.0753197;0.0123265; 0.0002194000; False; 0.1040791000; 0.2218989000;0.0045605;1.0;0.0397796;0.009691100000000003;0.12184579999999999;0.0166506; 0.0002747000; False; 0.1591053000; 0.2667329000;0.0059069;1.23;0.050990147;0.074700314;0.022046322;0.026723723999999997; 0.002395971; false; 0.137992308; 0.294232945;0.00194743
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5041-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5041-*.mata;0.24;0.050405700000000005;0.009054000000000001;0.10510389999999999;0.0192939; 0.0002329000; False; 0.1448474000; 0.2419234000;0.0052874;0.95;0.041055799999999996;0.0098822;0.1036105;0.0220079; 0.0001123000; False; 0.1427661000; 0.2618858000;0.004285499999999999;1.18;0.028522899999999997;0.068380051;0.021945706;0.025711607999999997; 0.002118663; false; 0.131177125; 0.24233192;0.002236423
