name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-compl;mata-sim-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-*.mata;0.0;0.00171;0.006237;0.001319;0.000317;0.00032799999999999995;1.6e-05; false;0.012152;4.1e-05;0.0;0.000932;0.004438;0.0003909999999999;0.0024790000000000003;0.0014260000000000002;0.000614;0.000312; false;0.011875;0.00025;0.01;0.000937;0.004296;5.9e-05;0.0014810000000000001;0.001519;0.000853;0.000296; false;0.011128;0.000187;1.32; 0.0096; 0.0003;0.0255;0.0024999999999999996;0.0112;0.0808; 0.0005; False; 0.1408; 0.1510;0.0455;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.95;0.017507436;0.024254776;0.009832771; 2.7674E-5; false; 0.045965292; 0.143037842;0.001040865;0.0;0.001057;0.004112;0.0016650000000000002;0.000126;0.00013099999999999999;1.1e-05; false;0.008697;0.000342;2.8e-05;0.84;0.0342846999999999;0.0214437999999999;0.18888239999999998;0.0296141;0.0001113; False;0.2480322;0.3302496;0.0051716;1.19;0.037222008;0.068253557;0.021209493000000003;0.023551731; 0.00222331; false; 0.133959223; 0.248094481;0.007159128
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-*.mata;0.0;0.001748;0.006211;0.0010249999999999999;0.000201;0.00019699999999999996;9e-06; false;0.011354;3.6e-05;0.01;0.001831;0.006033;0.000525;0.002869;0.00141;0.000543;6e-05; false;0.015286;0.000429;0.01;0.001816;0.006023;9.8e-05;0.002043;0.001859;0.001091;0.00011; false;0.015736;0.000303;1.23; 0.0098; 0.0006;0.0174;0.0027999999999999995;0.002799999999999999;0.0172; 0.0000; False; 0.0532; 0.0639;0.030000000000000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.12;0.020140495;0.020637555000000002;0.008415281; 2.2667E-5; false; 0.040266746; 0.181449884;0.001096324;0.0;0.004886;0.011214;0.0014750000000000002;7e-05;7.999999999999999e-05;1.4e-05; false;0.019155;0.000277;1.6e-05;0.98;0.0384315999999999;0.0093263;0.1634393;0.014872300000000003;0.0002314; False;0.1995278;0.2918169;0.0058219000000000005;1.18;0.035215896999999996;0.07539955699999999;0.019001082;0.022436757; 0.00210953; false; 0.130805261; 0.286711441;0.001819911
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-*.mata;0.0;0.000886;0.004354;0.000986;0.000149;0.000156;8e-06; false;0.007869;1.9e-05;0.01;0.001656;0.006238;0.000677;0.004125;0.0023320000000000003;0.000926;0.000231; false;0.018399;0.000506;0.01;0.001723;0.006242;9.9e-05;0.0023299999999999996;0.0023;0.001402;0.000276; false;0.017533;0.00031899999999999995;1.15; 0.0098; 0.0007;0.0311;0.0033;0.0038;0.0332; 0.0004; False; 0.0915; 0.1024;0.0506;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.98;0.024643997;0.038720544999999995;0.008440079; 2.3954E-5; false; 0.058500173; 0.169292562;0.000888642;0.0;0.001149;0.004307;0.0016129999999999999;0.00011;0.000127;9e-06; false;0.008805;0.000311;2.7e-05;0.96;0.0605809999999999;0.0060123999999999;0.0861486;0.009335199999999998;0.0001127; False;0.1073044;0.2150577;0.0034779;1.27;0.046946710999999995;0.099087329;0.021918527;0.036602933; 0.002096868; false; 0.171995047; 0.350693213;0.002013488
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-*.mata;0.0;0.001788;0.006214;0.0014910000000000001;0.000325;0.000413;3.3e-05; false;0.012552;4.4e-05;0.01;0.00181;0.00621;0.000622;0.0047350000000000005;0.0036030000000000003;0.001437;0.001029; false;0.021752;0.000508;0.01;0.001686;0.006037;9.6e-05;0.002593;0.002606;0.001627;0.000739; false;0.018388;0.000271;1.39; 0.0102; 0.0006;0.0289;0.0031;0.0046;0.14750000000000002; 0.0034; False; 0.2832; 0.2944;0.1241;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.019124232;0.041464849;0.013847264000000001; 3.2893E-5; false; 0.077032231; 0.188251411;0.001192753;0.0;0.001102;0.00585;0.002318;0.000171;0.00016399999999999997;1.4e-05; false;0.011705;0.000522;3.3e-05;0.9;0.0374477;0.0103759999999999;0.10862780000000001;0.0171468;0.0001835; False;0.1453549;0.2359411;0.0059738000000000005;1.15;0.037939835000000005;0.085148707;0.024504317;0.044854052; 0.002199481; false; 0.169485947; 0.301490865;0.002267397
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-*.mata;0.0;0.001601;0.00592;0.0012980000000000001;0.000205;0.00021700000000000002;8e-06; false;0.011029;3.1e-05;0.01;0.00165;0.005906;0.000638;0.003919;0.001882;0.000741;0.000157; false;0.016746;0.00045299999999999995;0.01;0.001658;0.00599;0.0001139999999999;0.002447;0.002173;0.001245;0.000216; false;0.016602;0.00032799999999999995;1.27; 0.0102; 0.0006;0.023999999999999997;0.0033;0.0039;0.0351; 0.0002; False; 0.0852; 0.0964;0.042800000000000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2;0.023819346999999998;0.042490856;0.009323997; 2.8301E-5; false; 0.074008959; 0.216359975;0.0016204770000000002;0.0;0.001786;0.006223;0.0021030000000000003;0.000137;0.000142;7e-06; false;0.012421;0.00042899999999999997;3.1e-05;0.97;0.0373389;0.0087426999999999;0.1156045;0.0152541;0.0002477; False;0.1477747;0.2369704;0.005093199999999999;1.23;0.039796761;0.06066693;0.020997103;0.027114311; 0.002007722; false; 0.122669856; 0.274454461;0.0017656310000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-*.mata;0.0;0.001558;0.006284;0.0014880000000000002;0.00024400000000000002;0.00028000000000000003;1.3e-05; false;0.011946;3.9e-05;0.01;0.001736;0.006207;0.0006699999999999;0.004325;0.002549;0.000897;0.000276; false;0.018957;0.0005059999999999999;0.01;0.001681;0.006045;9.8e-05;0.0024010000000000004;0.002196;0.001219;0.00031; false;0.016523;0.000282;1.23; 0.0100; 0.0006;0.030199999999999998;0.0032;0.004;0.052500000000000005; 0.0004; False; 0.1268; 0.1377;0.06670000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.020461291;0.026487594999999996;0.009348533000000001; 3.0E-5; false; 0.052737207; 0.161194501;0.001067655;0.0;0.001902;0.006251;0.0022170000000000002;0.000165;0.00015499999999999997;1.1e-05; false;0.012661;0.000368;3.2e-05;0.91;0.0401807;0.0069187;0.0945999;0.011031500000000001;0.0002367; False;0.1190854;0.2208641;0.0034796;1.26;0.031082311;0.06355262299999999;0.024581851000000002;0.03029267; 0.002307002; false; 0.134736488; 0.27647709;0.002425442
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-*.mata;0.0;0.001786;0.006254;0.000988;0.00018800000000000002;0.000163;1e-06; true;0.011437;3.1e-05;0.01;0.001721;0.005982;0.0006;0.0030679999999999995;0.0013419999999999999;0.00049;1e-06; true;0.015031;0.000442;0.01;0.001723;0.006054;9.9e-05;0.002097;0.001774;0.0010060000000000002;3.3e-05; true;0.015346;0.000292;1.23; 0.0114; 0.0006;0.0173;0.0031;0.0027;0.010699999999999998; 0.0000; True; 0.0429; 0.0552;0.0262;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.034502642;0.029999787;0.017900773; 3.8663E-5; true; 0.072341542; 0.216587849;0.00106021;0.0;0.003043;0.007042;0.0017820000000000002;8.1e-05;0.00013199999999999998;1e-06; true;0.013734;0.000337;1.5e-05;0.94;0.0605323;0.0183139;0.1091054;0.0330818;8.62e-05; True;0.1691086;0.2949987;0.0054494999999999995;1.28;0.070483955;0.063468142;0.023299974;0.030896914000000004; 0.002193135; true; 0.135419687; 0.351425192;0.001315244
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-*.mata;0.0;0.001702;0.006335;0.001545;0.000259;0.000305;1.8e-05; false;0.012359;3.4e-05;0.01;0.001728;0.006351;0.0006969999999999;0.004394;0.002684;0.001101;0.000445; false;0.019686;0.000489;0.01;0.001706;0.006254;0.000104;0.002569;0.0024389999999999998;0.001401;0.000422; false;0.017743;0.000322;1.3; 0.0287; 0.0009;0.0369;0.0028;0.012499999999999999;0.033; 0.0006; False; 0.1092; 0.1393;0.059899999999999995;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09;0.02064597;0.039016274000000004;0.009417334; 2.5065E-5; false; 0.093469629; 0.214937346;0.001115299;0.0;0.001832;0.00574;0.0013599999999999999;7.8e-05;8.6e-05;1e-05; false;0.010241;0.00019999999999999998;1.7e-05;1.09;0.0402482999999999;0.0108922999999999;0.13060530000000004;0.0192748;0.0001208; False;0.1712222;0.2682953;0.0066705;1.29;0.035719191;0.072257769;0.019767788;0.030928393999999998; 0.00202187; false; 0.137160972; 0.266215179;0.0017095909999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-*.mata;0.0;0.001675;0.006271;0.001402;0.000234;0.000258;1.3e-05; false;0.012025;3.4e-05;0.01;0.001484;0.005981;0.000624;0.004087;0.001951;0.00088;0.000239; false;0.01743;0.000498;0.01;0.000942;0.004742;8.1e-05;0.0018440000000000002;0.0017920000000000002;0.000958;0.000238; false;0.012616;0.000286;1.27; 0.0099; 0.0007;0.032100000000000004;0.0034;0.0038;0.050499999999999996; 0.0004; False; 0.1148; 0.1259;0.0566;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.95;0.016677756;0.022745046999999997;0.021069321000000002; 2.7965E-5; false; 0.056282859; 0.163952683;0.0013464059999999999;0.0;0.001038;0.004089;0.001214;7e-05;8.6e-05;6e-06; false;0.007715;0.000213;1.7e-05;1.0;0.0366231999999999;0.009794;0.109643;0.015583099999999999;0.0001659; False;0.1443488;0.2209129;0.0050677;1.15;0.032609491;0.08948458899999999;0.036002941;0.0388225; 0.002292369; false; 0.180316055; 0.304905458;0.00196765
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-*.mata;0.0;0.001766;0.006116;0.00139;0.00026300000000000005;0.000291;1.8e-05; false;0.012003;3.7000000000000005e-05;0.01;0.001672;0.005937;0.0006169999999999;0.003825;0.002257;0.000994;0.000434; false;0.017574;0.00046699999999999997;0.0;0.001677;0.006209;7.8e-05;0.0016820000000000001;0.00169;0.001083;0.000249; false;0.015096;0.000207;1.32; 0.0102; 0.0005;0.026099999999999998;0.003;0.004;0.0413; 0.0007; False; 0.1069; 0.1181;0.0575;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0;0.021962222000000003;0.023720916;0.010564553; 3.6132E-5; false; 0.04798224; 0.147331447;0.00111066;0.0;0.001048;0.00405;0.001175;7.4e-05;8.099999999999999e-05;7e-06; false;0.007574;0.00021799999999999999;1.6e-05;0.94;0.0418346999999999;0.0093284999999999;0.13090980000000002;0.0162296;0.0002287; False;0.1653081;0.2794605;0.0055274;1.12;0.024378002;0.056756697999999994;0.020896963;0.025528681; 0.002189873; false; 0.117903106; 0.20229398;0.0020826309999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-*.mata;0.0;0.001693;0.006005;0.001398;0.00023;0.000264;1.4e-05; false;0.011563;3.2e-05;0.01;0.001664;0.006021;0.000674;0.004241;0.0024679999999999997;0.001;0.000411; false;0.018488;0.000449;0.01;0.001684;0.00596;9.8e-05;0.0024530000000000003;0.0022449999999999996;0.001314;0.000389; false;0.01675;0.000316;1.28; 0.0096; 0.0004;0.0218;0.0024;0.0034999999999999996;0.0466; 0.0006; False; 0.0966; 0.1069;0.0432;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.19;0.037570073;0.04827836;0.015423592; 2.5611E-5; false; 0.083986238; 0.256670632;0.00105443;0.0;0.001946;0.006185;0.001966;0.00011300000000000001;0.00013000000000000002;9e-06; false;0.012097;0.00034499999999999993;2.7e-05;0.95;0.0231462999999999;0.0068037999999999;0.1118024;0.0118652;0.0001884; False;0.1393962;0.201671;0.0064582;1.15;0.020519131;0.061704933000000003;0.021572838;0.020983644; 0.002330121; false; 0.121644128; 0.227320806;0.00218523
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-*.mata;0.0;0.001672;0.006175;0.0014370000000000001;0.000231;0.00028300000000000005;1.6e-05; false;0.011941;3.7000000000000005e-05;0.01;0.001661;0.006052;0.000655;0.004131;0.002595;0.000977;0.000379; false;0.018546;0.000496;0.01;0.001702;0.006064;9.7e-05;0.0025719999999999996;0.002404;0.001392;0.000425; false;0.017284;0.00030199999999999997;1.08; 0.0066; 0.0003;0.015;0.0018;0.0017000000000000003;0.023399999999999997; 0.0004; False; 0.0599; 0.0671;0.0324;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16;0.029492584;0.034024583;0.009066531; 2.8571E-5; false; 0.05518617; 0.204216089;0.0012498779999999998;0.0;0.001132;0.004111;0.0012200000000000002;7.3e-05;8e-05;7e-06; false;0.007782;0.000185;1.7e-05;0.94;0.0328552;0.0091960999999999;0.091952;0.0161149;0.0001253; False;0.1237594;0.2081274;0.0035786999999999998;1.22;0.025135460000000002;0.048078878;0.015749524;0.021678202; 0.002135006; false; 0.097994897; 0.187997894;0.001537456
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-*.mata;0.0;0.001597;0.006167;0.001282;0.000253;0.000278;1.4e-05; false;0.011724;3.9e-05;0.01;0.001677;0.006034;0.000642;0.003726;0.002221;0.0009419999999999999;0.000325; false;0.017662;0.0005380000000000001;0.01;0.001695;0.005883;0.0001089999999999;0.0023420000000000003;0.00227;0.0012779999999999998;0.000337; false;0.016433;0.00031400000000000004;1.34; 0.0103; 0.0006;0.0414;0.005;0.0039;0.0409; 0.0005; False; 0.1317; 0.1429;0.0812;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.96;0.019402805000000002;0.023392166;0.00964466; 2.3047E-5; false; 0.045019896; 0.158869036;0.001073277;0.0;0.001122;0.006524;0.0015609999999999999;0.00011899999999999999;0.00014700000000000002;6e-06; false;0.011507;0.00030900000000000003;2.6000000000000002e-05;1.05;0.0399218;0.0096663;0.1846384;0.0169805;0.0002482; False;0.2203012;0.3213231;0.0055149000000000005;1.2;0.05847313400000001;0.058858967000000005;0.020974267999999997;0.023986785000000004; 0.002186731; false; 0.119347215; 0.283009208;0.002114875
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-*.mata;0.0;0.001234;0.00595;0.000473;0.00015700000000000002;0.000147;9e-06; false;0.009305; 2.3e-05;0.0;0.000693;0.00423;0.000306;0.000884;0.000707;0.000283;6.9e-05; false;0.0082; 0.000184;0.0;0.000728;0.004336;5.4e-05;0.000861;0.000916;0.000673;7.8e-05; false;0.009366; 9.4e-05;1.21; 0.0093; 0.0004;0.0082;0.0013;0.0013000000000000002;0.0091; 0.0000; False; 0.0234; 0.0334; 0.0113;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.11;0.038277761;0.019611023999999998;0.006503094; 2.1837E-5; false; 0.048226749; 0.264971179; 5.45328E-4;0.0;0.000819;0.004356;0.000552;4e-05;4.3e-05;5e-06; false;0.006705;7.6e-05; 8e-06;0.91;0.0366989;0.0087665;0.09298000000000001;0.0134986;0.0001728; False;0.1232773;0.2106075; 0.0052274000;1.18;0.026929704000000002;0.089922076;0.01229683;0.021923518; 0.001473583; false; 0.147144993; 0.249462022; 8.47393E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-*.mata;0.0;0.001675;0.006336;0.0012150000000000002;0.000242;0.00021600000000000002;1.2e-05; false;0.011891;3.9e-05;0.01;0.001665;0.006025;0.000619;0.003456;0.0014130000000000002;0.000626;7.3e-05; false;0.015747;0.0005009999999999999;0.01;0.001819;0.006319;0.000117;0.0024860000000000004;0.0021420000000000002;0.001258;0.000117; false;0.017181;0.00030900000000000003;1.22; 0.0107; 0.0006;0.0231;0.0031;0.0035999999999999995;0.0286; 0.0001; False; 0.0854; 0.0971;0.0499;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.19;0.026023567;0.061691413;0.022140181; 2.1323E-5; false; 0.103238984; 0.252668613;0.000894288;0.0;0.001093;0.004104;0.0011710000000000002;5.6000000000000006e-05;9e-05;8e-06; false;0.007709;0.000243;1.6e-05;0.99;0.0368515;0.0091233999999999;0.1261025;0.0155884;0.0002393; False;0.1598824;0.248737;0.005655800000000001;1.14;0.031271467;0.058698001;0.035672444;0.024073435000000004; 0.002041488; false; 0.145205083; 0.28068089;0.005124572
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-*.mata;0.0;0.00163;0.006136;0.0015090000000000001;0.000279;0.000303;1.6e-05; false;0.012061;3.9e-05;0.01;0.001659;0.005957;0.000658;0.0045060000000000005;0.002654;0.001024;0.000449; false;0.018831;0.0005009999999999999;0.01;0.001664;0.006022;0.000114;0.002575;0.002485;0.0013479999999999998;0.000444; false;0.0173;0.000335;1.19; 0.0103; 0.0007;0.0406;0.0031;0.0042;0.0455; 0.0008; False; 0.1219; 0.1332;0.0683;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.97;0.023059946999999997;0.034097811;0.013280409; 2.4974E-5; false; 0.065337982; 0.18583168;0.001533349;0.0;0.001151;0.004234;0.001695;0.000116;0.00013299999999999998;1.1e-05; false;0.008974;0.000365;3.1e-05;1.07;0.0553233999999999;0.0099128;0.1297625;0.0191169;0.0002711; False;0.1684019;0.314232;0.0059399;1.07;0.024977293;0.055504333999999995;0.021451484;0.026427440000000003; 0.001541626; false; 0.117377917; 0.213485692;0.0022564209999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-*.mata;0.0;0.001716;0.006166;0.0012850000000000001;0.000208;0.000227;8e-06; false;0.011639;3.8e-05;0.01;0.001697;0.006216;0.000659;0.0041010000000000005;0.0020120000000000003;0.000787;0.000141; false;0.017718;0.000505;0.01;0.001775;0.006223;9.6e-05;0.002502;0.002301;0.001271;0.000205; false;0.017133;0.00032399999999999996;1.1; 0.0071; 0.0004;0.014500000000000002;0.0019;0.0022;0.027299999999999998; 0.0001; False; 0.0653; 0.0730;0.0338;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09;0.021983260999999997;0.027231187;0.00919884; 2.6566E-5; false; 0.066919042; 0.202759025;0.017752959999999998;0.0;0.001849;0.005977;0.0018739999999999998;9.400000000000001e-05;0.000122;8e-06; false;0.011686;0.00030900000000000003;3.1e-05;0.96;0.0383166999999999;0.0089414;0.09317249999999999;0.015379899999999998;0.0001478; False;0.1250115;0.2238875;0.0046331;1.21;0.04713739;0.090982619;0.03722034;0.04275133800000001; 0.008563138; false; 0.193639224; 0.337154704;0.0018238439999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-*.mata;0.0;0.001628;0.006077;0.001363;0.000216;0.00025299999999999997;1.2e-05; false;0.011552;3.8e-05;0.01;0.001688;0.005999;0.00066;0.003833;0.0020210000000000002;0.000853;0.000195; false;0.017159;0.00046699999999999997;0.01;0.001671;0.006011;0.0001009999999999;0.002389;0.002262;0.0013099999999999997;0.000305; false;0.016799;0.000335;1.26; 0.0104; 0.0006;0.0266;0.003;0.0038;0.031100000000000003; 0.0003; False; 0.0881; 0.0995;0.049600000000000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.01;0.020308215000000004;0.021996541;0.009047105; 2.8278E-5; false; 0.04331499; 0.156263059;0.000986977;0.0;0.001954;0.00548;0.0020599999999999998;0.000144;0.000153;1e-05; false;0.011546;0.000282;6.9e-05;0.98;0.0510220999999999;0.0154013;0.117278;0.031230300000000003;0.0002047; False;0.1730892;0.3009292;0.0060544;1.22;0.029014072999999998;0.05891344;0.022582506000000002;0.026572363; 0.002345883; false; 0.125165169; 0.278602583;0.002388275
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-*.mata;0.01;0.001653;0.006091;0.001494;0.00023700000000000004;0.00029;1.6e-05; false;0.011839;3.9e-05;0.01;0.001622;0.00606;0.0006509999999999;0.0042;0.00228;0.001043;0.000373; false;0.018225;0.000492;0.01;0.001682;0.006032;9.7e-05;0.002497;0.002402;0.001354;0.000466; false;0.017086;0.00030900000000000003;1.14; 0.0066; 0.0003;0.016199999999999996;0.0019000000000000002;0.0026;0.0514; 0.0009; False; 0.0972; 0.1044;0.0402;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09;0.020996601;0.026282501000000003;0.011038408999999999; 3.2164E-5; false; 0.054012569; 0.153958325;0.001121133;0.0;0.001066;0.004147;0.001206;7.300000000000001e-05;9.400000000000001e-05;7e-06; false;0.007795;0.00022400000000000002;2.7e-05;0.98;0.0368114;0.0089893999999999;0.11845300000000002;0.0162097;0.0002492; False;0.1521515;0.2402563;0.0053561;1.17;0.031851931;0.055894507999999996;0.017131469;0.022871195999999996; 0.001546072; false; 0.107418755; 0.269997872;0.001776681
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-*.mata;0.0;0.00141;0.006025;0.001396;0.000226;0.000276;1e-05; false;0.011525;3.9e-05;0.01;0.001681;0.006165;0.000642;0.0037879999999999997;0.0021349999999999997;0.000791;0.000199; false;0.017447;0.00045;0.01;0.001714;0.006228;0.0001;0.002443;0.002202;0.0012929999999999999;0.000236; false;0.017046;0.000328;1.0; 0.0066; 0.0003;0.0129;0.0017000000000000001;0.0019000000000000004;0.0203; 0.0001; False; 0.0487; 0.0558;0.024300000000000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13;0.024797009999999998;0.030115712000000003;0.010517174; 3.8981E-5; false; 0.052170556; 0.182471157;0.000930643;0.0;0.002798;0.006796;0.003659;0.000182;0.00022199999999999998;1.5e-05; false;0.015827;0.000485;5.5e-05;0.98;0.039812;0.0060725;0.09063320000000001;0.010323500000000001;0.0002532; False;0.1132576;0.2055971;0.003734;1.3;0.036369094000000005;0.066048494;0.019663341;0.025861026; 0.001680578; false; 0.125189168; 0.264192659;0.001982894
