name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-intersection;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-uni;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-intersection;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-old-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;mona-uni;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-intersection;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pymata-union;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-*.mata;0.53; 3; 5; 9; 10; 15; 30; 16; 17; 18;0.82; 3; 5; 9; 10; 15; 30; 16; 17; 18;0.24;0.0511287;0.009508500000000001;0.1046791;0.0147704; 0.0002223000; False; 0.1370619000; 0.2398462000;0.0048911;0.0; 0.000917; 0.004207;0.0008910000000000001;0.000132;0.00020899999999999998; 1.4e-05; false; 0.007568;1.7e-05;0.0; 0.000906; 0.004381;0.001232;0.000198;7.9e-05;6.8e-05; 6e-06; false; 0.007918;1.6e-05;0.0; 0.000904; 0.00419;0.0007080000000000001;0.000137;0.000169; 7e-06; false; 0.007233;1.8e-05;0.0; 0.000902; 0.004248;0.00040199999999999996;0.002346;0.00113;0.0004909999999999999; 0.000117; false; 0.010773;0.00025299999999999997;0.0; 0.000912; 0.004248;6.1e-05;0.001438;0.001371;0.000835; 0.000176; false; 0.010633;0.00018600000000000002;0.67; 0.001745; 0.006244;1.1e-05;4.5e-05; 5e-06; true; 0.010369;7e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16;0.12325624199999999;0.016293648;0.024375908; 0.001371641; false; 0.051312291; 0.260687191;0.001780203;0.96;0.021613986;0.024270903999999996;0.008932849; 2.4147E-5; false; 0.045783876; 0.142904781;0.001103587
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_inclusion_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_inclusion_unsat-*.mata;0.51; 1; 2; 3; 10; 10; 11; 6; 9; 12;0.75; 1; 2; 3; 10; 10; 11; 6; 9; 12;0.19;0.048512;0.0098698;0.0654103; 0.0171468000; 0.0003483000; False; 0.0954649000; 0.1890759000;MISSING;0.0; 0.0004; 0.00544;0.0024289999999999997;0.00041600000000000003; 0.000362; 2.4e-05; false; 0.01075;MISSING;0.07; 0.000382; 0.005145;0.073444;0.002274;0.000433; 0.000393; 2.5e-05; false; 0.083972;MISSING;0.0; 0.000359; 0.00419;0.002388;0.000572; 0.000361; 2.6e-05; false; 0.009424;MISSING;0.01; 0.000223; 0.00385;0.000115;0.0042710000000000005;0.002394; 0.000798; 0.000617; false; 0.012962;MISSING;0.01; 0.000328; 0.005739;3.6e-05;0.007254999999999999;0.003879; 0.001756; 0.000974; false; 0.021784;MISSING;0.54; 0.0004; 0.005571;1.1e-05; 1.2e-05; 4e-06; true; 0.007228;MISSING;1.06; 0.0062; 0.0000;0.0031;0.00030000000000000003; 0.0006; 0.0001; False; 0.0042; 0.0108;MISSING;1.71; 0.0065; 0.0002;0.036699999999999997;0.0381;0.0028; 0.7433; 0.0013; False; 0.7857; 0.7926;MISSING;0.92; 0.0053; 0.0003;0.0066;0.0092; 0.0049; 0.0003; False; 0.0145; 0.0203;MISSING;1.28;0.149208825;0.044921884999999995; 0.037639796; 0.002122981; false; 0.091296786; 0.318860965;MISSING;1.11;0.009477562;0.042163082; 0.008152782; 4.1604E-5; false; 0.058945332; 0.157821802;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_nonempty_trivial_sat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_nonempty_trivial_sat-*.mata;0.54; 2; 2; 2; 5; 8; 11; 3; 8; 12;0.69; 2; 2; 2; 5; 8; 11; 3; 8; 12;0.17; 0.0482759000;0.0089028; 0.0508720000;MISSING; 0.0002559000; False; 0.0624381000; 0.1657287000;MISSING;0.0; 0.000299; 0.005551; 0.00155; 0.000103;MISSING; 2.5e-05; false; 0.008605;MISSING;0.0; 0.000302; 0.005301; 0.000113; 0.001522; 0.000162;MISSING; 2.6e-05; false; 0.008485;MISSING;0.0; 0.000303; 0.005401; 0.001662; 0.000145;MISSING; 2.5e-05; false; 0.008736;MISSING;0.0; 0.000299; 0.005425; 0.000127; 0.003994; 0.001055;MISSING; 0.001063; false; 0.013046;MISSING;0.01; 0.000271; 0.005395; 2.7e-05; 0.004183; 0.00177;MISSING; 0.001153; false; 0.014723;MISSING;0.46; 0.0003; 0.005466; 7e-06;MISSING; 7e-06; false; 0.006839;MISSING;1.23; 0.0067; 0.0000; 0.0027; 0.0001;MISSING; 0.0000; False; 0.0029; 0.0098;MISSING;1.15; 0.0050; 0.0001; 0.0217; 0.0222; 0.0006;MISSING; 0.0023; False; 0.0252; 0.0305;MISSING;1.23; 0.0152; 0.0004; 0.0199; 0.0226;MISSING; 0.0001; False; 0.0227; 0.0385;MISSING;1.14; 0.138745789; 0.040942138;MISSING; 0.002239815; false; 0.049615916; 0.29592341;MISSING;1.07; 0.007101323; 0.034133317;MISSING; 3.7301E-5; false; 0.041330339; 0.113866486;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-*.mata;0.36; 1; 2; 3; 8; 9; 10; 6; 8; 11;0.75; 1; 2; 3; 8; 9; 10; 6; 8; 11;0.19;0.051764399999999995;0.009826600000000001;0.0534968; 0.0133287000; 0.0001633000; True; 0.0794282000; 0.1796292000;MISSING;0.0; 0.000354; 0.004522;0.0007539999999999999;0.000189; 4.6e-05; 2e-06; true; 0.006938;MISSING;0.01; 0.000223; 0.004519;0.013737;0.000996;0.000175; 6.7e-05; 2e-06; true; 0.020989;MISSING;0.0; 0.000202; 0.003817;0.000647;0.000105; 4.5e-05; 1e-06; true; 0.005545;MISSING;0.0; 0.000216; 0.004142;0.000108;0.002072;0.000849; 0.000258; 2e-06; true; 0.008562;MISSING;0.01; 0.000345; 0.005507;3.3e-05;0.004231;0.001981; 0.001006; 4.7e-05; true; 0.015235;MISSING;0.42; 0.00023; 0.003927;7.000000000000001e-06; 1e-05; 3e-06; true; 0.00498;MISSING;1.21; 0.0065; 0.0000;0.0017000000000000001;0.0002; 0.0002; 0.0000; True; 0.0022; 0.0090;MISSING;1.17; 0.0056; 0.0001;0.0117;0.0124;0.0010999999999999998; 0.0901; 0.0000; True; 0.1037; 0.1097;MISSING;1.22; 0.0077; 0.0005;0.0059;0.0083; 0.0028; 0.0004; True; 0.0116; 0.0200;MISSING;1.15;0.115058503;0.058377803000000006; 0.037887079; 0.002622754; true; 0.105670747; 0.297559107;MISSING;0.97;0.010852304;0.030942443; 0.002244257; 2.1052E-5; true; 0.041205063; 0.124335223;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-*.mata;0.41; 2; 2; 3; 3; 6; 9; 3; 6; 10;0.77; 2; 2; 3; 3; 6; 9; 3; 6; 10;0.13;0.046957;0.009279700000000002;MISSING;0.0161895; 0.0001560000; True; 0.0280072000; 0.1184315000;MISSING;0.0; 0.00082; 0.004395;MISSING;9e-06;1.2e-05; 1e-06; true; 0.005962;MISSING;0.0; 0.000524; 0.005052;0.000175;MISSING;1.1e-05;2.6000000000000002e-05; 1e-06; true; 0.007013;MISSING;0.0; 0.000893; 0.005501;MISSING;1.1e-05;2.3e-05; 1e-06; true; 0.007651;MISSING;0.0; 0.000576; 0.004093;0.000112;MISSING;1.8e-05;2.3000000000000003e-05; 1e-06; true; 0.005495;MISSING;0.0; 0.000534; 0.004699;3.9e-05;MISSING;0.000663;0.000768; 2.8e-05; true; 0.008793;MISSING;0.5; 0.000941; 0.005646;MISSING;3.4e-05; 5e-06; true; 0.008127;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02;0.081113215;MISSING;0.027714899999999997; 0.002602631; true; 0.038589184; 0.197496863;MISSING;0.96;0.019255554;MISSING;0.003864369; 1.8673E-5; true; 0.016318218; 0.199376601;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-*.mata;0.5; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.7; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.1;0.034030700000000004;0.0057353;MISSING; 0.0143657000; 0.0001586000; True; 0.0220199000; 0.0893558000;MISSING;0.0; 0.001224; 0.005739;MISSING; 2e-05; 4.6e-05; 2e-06; true; 0.008201;MISSING;0.0; 0.002066; 0.004927; 0.000228;MISSING; 1.2e-05; 2.2e-05; 2e-06; true; 0.008325;MISSING;0.0; 0.002056; 0.005705;MISSING; 2.1e-05; 4.5e-05; 1e-06; true; 0.008906;MISSING;0.0; 0.001761; 0.004439;0.00022799999999999999;MISSING; 9.2e-05; 0.000109; 2e-06; true; 0.007469;MISSING;0.0; 0.00114; 0.005982;4.2e-05;MISSING; 0.000636; 0.000638; 3.3e-05; true; 0.01032;MISSING;0.94; 0.005146; 0.008255;MISSING; 6e-05; 5e-06; true; 0.018424;MISSING;0.94; 0.0084; 0.0000;MISSING; 0.0000; 0.0003; 0.0000; True; 0.0004; 0.0089;MISSING;1.1; 0.0087; 0.0003;MISSING;MISSING; 0.0003; 0.0029; 0.0000; True; 0.0032; 0.0124;MISSING;1.16; 0.0071; 0.0005; 0.0007;MISSING; 0.0007; 0.0008; True; 0.0016; 0.0093;MISSING;0.9;0.074109569;MISSING; 0.026286929; 0.001720311; true; 0.034545171; 0.17432477;MISSING;0.98;0.013329521;MISSING; 0.003518343; 2.7513E-5; true; 0.011268027; 0.103837535;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-*.mata;0.48; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.71; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.14;0.0503168;0.0091554;MISSING; 0.0146964000; 0.0001477000; True; 0.0265397000; 0.1214497000;MISSING;0.0; 0.001215; 0.004337;MISSING; 1.2e-05; 2.5e-05; 1e-06; true; 0.006323;MISSING;0.0; 0.001143; 0.00409; 0.000135;MISSING; 7e-06; 1.3e-05; 1e-06; true; 0.006188;MISSING;0.0; 0.001184; 0.004306;MISSING; 1.3e-05; 2.5e-05; 1e-06; true; 0.006268;MISSING;0.0; 0.001171; 0.004302;0.00015099999999999998;MISSING; 4.7e-05; 6.7e-05; 1e-06; true; 0.006412;MISSING;0.01; 0.001817; 0.004406;2.7e-05;MISSING; 0.000406; 0.000394; 1.9e-05; true; 0.008345;MISSING;0.95; 0.003793; 0.009094;MISSING; 5.4e-05; 4e-06; true; 0.018539;MISSING;0.91; 0.0063; 0.0000;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0066;MISSING;1.12; 0.0082; 0.0003;MISSING;MISSING; 0.0002; 0.0026; 0.0000; True; 0.0029; 0.0115;MISSING;1.15; 0.0099; 0.0005; 0.0012;MISSING; 0.0009; 0.0013; True; 0.0022; 0.0128;MISSING;1.13;0.085017322;MISSING; 0.021907129; 0.002350411; true; 0.03141409; 0.252017787;MISSING;0.75;0.008307654;MISSING; 0.002740527; 1.4742E-5; true; 0.00809359; 0.080363701;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-*.mata;0.53; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.72; 1; 2; 3; 6; 12; 21; 4; 13; 20;0.13;0.0495149;0.0092944;MISSING; 0.0149242000; 0.0001831000; True; 0.0271795000; 0.1207920000;MISSING;0.0; 0.002154; 0.005608;MISSING; 2.1e-05; 4.2e-05; 2e-06; true; 0.008726;MISSING;0.0; 0.00209; 0.005683; 0.000216;MISSING; 1.2e-05; 2.3e-05; 2e-06; true; 0.008958;MISSING;0.0; 0.002118; 0.005923;MISSING; 2e-05; 4.3e-05; 1e-06; true; 0.009011;MISSING;0.0; 0.00187; 0.005449;0.00021700000000000002;MISSING; 7.8e-05; 0.000102; 2e-06; true; 0.008706;MISSING;0.01; 0.002137; 0.00588;4.8e-05;MISSING; 0.000629; 0.000777; 3.3e-05; true; 0.011566;MISSING;0.85; 0.005163; 0.008156;MISSING; 4.7e-05; 5e-06; true; 0.018093;MISSING;1.05; 0.0063; 0.0000;MISSING; 0.0000; 0.0002; 0.0000; True; 0.0002; 0.0067;MISSING;0.93; 0.0070; 0.0002;MISSING;MISSING; 0.0002; 0.0016; 0.0000; True; 0.0019; 0.0092;MISSING;1.09; 0.0122; 0.0009; 0.0013;MISSING; 0.0014; 0.0014; True; 0.0029; 0.0162;MISSING;1.11;0.097317916;MISSING; 0.033460207; 0.002424528; true; 0.042695534; 0.211913172;MISSING;0.98;0.013292673999999999;MISSING; 0.004667271; 5.2239E-5; true; 0.011974272; 0.106721812;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-*.mata;0.48; 2; 2; 2; 3; 4; 6; 3; 4; 4;0.7; 2; 2; 2; 3; 4; 6; 3; 4; 4;0.11;0.0379822;0.0086991;MISSING; 0.0127210000; 0.0001969000; True; 0.0240622000; 0.0984282000;MISSING;0.0; 0.000551; 0.00529;MISSING; 6e-06; 1.4e-05; 2e-06; true; 0.006758;MISSING;0.0; 0.000516; 0.005211; 7.3e-05;MISSING; 6e-06; 8e-06; 1e-06; true; 0.006678;MISSING;0.0; 0.000496; 0.004133;MISSING; 6e-06; 1.5e-05; 2e-06; true; 0.005499;MISSING;0.0; 0.000468; 0.005612;0.000108;MISSING; 8e-06; 2e-05; 2e-06; true; 0.007223;MISSING;0.0; 0.00029; 0.004138;1.7e-05;MISSING; 0.00055; 0.000615; 3.1e-05; true; 0.006879;MISSING;0.52; 0.000535; 0.005534;MISSING; 5e-05; 5e-06; true; 0.007412;MISSING;1.17; 0.0074; 0.0000;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0077;MISSING;1.17; 0.0072; 0.0001;MISSING;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0077;MISSING;1.22; 0.0083; 0.0003; 0.0003;MISSING; 0.0001; 0.0004; True; 0.0006; 0.0095;MISSING;0.88;0.046415463000000004;MISSING; 0.015750134; 0.002030875; true; 0.022739438; 0.120560282;MISSING;0.92;0.008049145;MISSING; 0.00203484; 2.2148E-5; true; 0.009695421; 0.09135702;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-*.mata;0.38; 1; 1; 2; 4; 5; 6; 4; 4; 5;0.69; 1; 1; 2; 4; 5; 6; 4; 4; 5;0.13;0.0456119;0.0082952;MISSING; 0.0129494000; 0.0001547000; True; 0.0241109000; 0.1141401000;MISSING;0.0; 0.000632; 0.005381;MISSING; 6e-06; 1.5e-05; 2e-06; true; 0.006939;MISSING;0.0; 0.000604; 0.00559; 8.3e-05;MISSING; 6e-06; 1e-05; 1e-06; true; 0.007275;MISSING;0.0; 0.000604; 0.005276;MISSING; 7e-06; 1.8e-05; 2e-06; true; 0.006765;MISSING;0.0; 0.000599; 0.005387;0.00011;MISSING; 1.1e-05; 1.8e-05; 2e-06; true; 0.007156;MISSING;0.0; 0.000361; 0.005351;2.1e-05;MISSING; 0.000624; 0.000661; 4.1e-05; true; 0.009007;MISSING;0.47; 0.000379; 0.003969;MISSING; 2.3e-05; 2e-06; true; 0.005215;MISSING;1.06; 0.0072; 0.0000;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0075;MISSING;1.07; 0.0050; 0.0001;MISSING;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0054;MISSING;1.0; 0.0051; 0.0002; 0.0002;MISSING; 0.0001; 0.0002; True; 0.0003; 0.0058;MISSING;1.06;0.063938655;MISSING; 0.021187965; 0.002521643; true; 0.031288656; 0.170444408;MISSING;0.99;0.007760088;MISSING; 0.001960497; 1.6874E-5; true; 0.022255986; 0.113019229;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-*.mata;0.54; 1; 2; 2; 3; 4; 6; 3; 4; 4;0.68; 1; 2; 2; 3; 4; 6; 3; 4; 4;0.13;0.0579929;0.0095114;MISSING; 0.0144639000; 0.0001677000; True; 0.0266003000; 0.1413564000;MISSING;0.0; 0.000636; 0.005884;MISSING; 5e-06; 9e-06; 2e-06; true; 0.007435;MISSING;0.0; 0.000404; 0.006005; 6.3e-05;MISSING; 4e-06; 6e-06; 2e-06; true; 0.007498;MISSING;0.0; 0.000437; 0.006063;MISSING; 6e-06; 9e-06; 2e-06; true; 0.007457;MISSING;0.0; 0.000493; 0.006514;0.000138;MISSING; 8e-06; 1.5e-05; 2e-06; true; 0.0081;MISSING;0.0; 0.00047; 0.005853;1.9e-05;MISSING; 0.000529; 0.000599; 3.1e-05; true; 0.009254;MISSING;0.55; 0.000498; 0.005199;MISSING; 2.9e-05; 6e-06; true; 0.006796;MISSING;1.19; 0.0070; 0.0000;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0073;MISSING;1.22; 0.0066; 0.0001;MISSING;MISSING; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0071;MISSING;1.2; 0.0065; 0.0003; 0.0002;MISSING; 0.0002; 0.0003; True; 0.0005; 0.0075;MISSING;0.93;0.053955022;MISSING; 0.02314476; 0.002073715; true; 0.031888015; 0.150721256;MISSING;0.75;0.007768861;MISSING; 0.00187517; 2.1019E-5; true; 0.009386065; 0.085790103;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-*.mata;0.53; 0; 3; 6; 0; 7; 17; 0; 9; 14;0.65; 0; 3; 6; 0; 7; 17; 0; 9; 14;0.16;0.042897099999999994;0.0079815; 0.0383320000;0.008442900000000001; 0.0002353000; True; 0.0660362000; 0.1472819000; 0.0048603000;0.0; 0.000999; 0.004596; 3.1e-05;1.9999999999999998e-05;1.7e-05; 1e-06; true; 0.006442; 7e-06;0.0; 0.000842; 0.004143;0.00023999999999999998; 1.8e-05;1.4999999999999999e-05;1.4e-05; 1e-06; true; 0.006101; 5e-06;0.0; 0.000874; 0.004126; 3.1e-05;2e-05;1.8e-05; 1e-06; true; 0.0058; 6e-06;0.0; 0.000834; 0.004166;0.00020700000000000002; 5.8e-05;4.9e-05;3.7e-05; 1e-06; true; 0.006168; 1.2e-05;0.0; 0.000833; 0.004065;4.0999999999999994e-05; 0.000435;0.000413;0.000433; 1.9e-05; true; 0.007805; 2.8e-05;0.71; 0.001745; 0.005999; 1.4e-05;7.7e-05; 5e-06; true; 0.010011; 5e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-*.mata;0.52; 3; 3; 3; 8; 8; 9; 5; 11; 14;0.67; 3; 3; 3; 8; 8; 9; 5; 11; 14;0.17;0.046975300000000005;0.0092008; 0.0398755000; 0.0133381000; 0.0001717000; True; 0.0656563000; 0.1574486000;MISSING;0.0; 0.001097; 0.005802; 5.3e-05;1.6e-05; 1.6e-05; 1e-06; true; 0.007944;MISSING;0.0; 0.00094; 0.005408;0.000182; 2.7e-05;1.2e-05; 1e-05; 2e-06; true; 0.007558;MISSING;0.0; 0.001183; 0.004716; 2.9e-05;1.4e-05; 1.5e-05; 2e-06; true; 0.0067;MISSING;0.0; 0.000581; 0.004007;0.000132; 5.9e-05;2.6000000000000002e-05; 2.4e-05; 1e-06; true; 0.005547;MISSING;0.0; 0.000559; 0.00442;2.6000000000000002e-05; 0.000553;0.000518; 0.000417; 2.1e-05; true; 0.007956;MISSING;0.5; 0.000574; 0.005564; 2.1e-05; 5.9e-05; 1.7e-05; false; 0.008197;MISSING;1.07; 0.0078; 0.0000; 0.0002;0.0; 0.0000; 0.0000; True; 0.0003; 0.0083;MISSING;1.06; 0.0054; 0.0001;0.0002; 0.0002;0.0; 0.0005; 0.0000; True; 0.0007; 0.0064;MISSING;1.17; 0.0059; 0.0004;0.0006000000000000001; 0.0005; 0.0003; 0.0000; True; 0.0009; 0.0074;MISSING;0.97;0.072045953; 0.015192015; 0.02042281; 0.002200955; true; 0.044697196; 0.190504698;MISSING;0.94;0.012273307; 0.002856523; 9.37316E-4; 1.6588E-5; true; 0.011842286; 0.098606017;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-*.mata;0.55; 2; 13; 22; 6; 45; 77; 4; 57; 101;0.74; 2; 13; 22; 6; 45; 77; 4; 57; 101;0.14;0.0544991;0.0093713;MISSING; 0.0151596000; 0.0003038000; False; 0.0274748000; 0.1273093000;MISSING;0.01; 0.007914; 0.006351;MISSING; 8.6e-05; 0.00025; 2.7e-05; false; 0.016482;MISSING;0.01; 0.008071; 0.009011; 0.001208;MISSING; 3.3e-05; 8.7e-05; 1.1e-05; false; 0.020371;MISSING;0.01; 0.00822; 0.00889;MISSING; 8.2e-05; 0.000219; 2.5e-05; false; 0.01957;MISSING;0.01; 0.004531; 0.008148;0.002004;MISSING; 0.001319; 0.000943; 0.000961; false; 0.019455;MISSING;0.01; 0.004863; 0.007193;0.000165;MISSING; 0.000833; 0.000704; 0.000477; false; 0.016023;MISSING;1.46; 0.008061; 0.008664;MISSING; 0.000176; 7e-06; true; 0.024451;MISSING;1.0; 0.0239; 0.0000;MISSING; 0.0001; 0.0010; 0.0001; False; 0.0012; 0.0254;MISSING;1.27; 0.0143; 0.0014;MISSING;MISSING; 0.0086; 0.0525; 0.0536; False; 0.1148; 0.1309;MISSING;1.15; 0.0168; 0.0027; 0.0447;MISSING; 0.0055; 0.0454; False; 0.0510; 0.0709;MISSING;1.52;0.206450863;MISSING; 0.028963779; 0.002115314; false; 0.036867388; 0.364372201;MISSING;1.09;0.021362057;MISSING; 0.008185239; 3.045E-5; false; 0.01645671; 0.210995411;MISSING
