name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO;0.41690730000000004;2.1609591;55.8064978;MISSING;MISSING;MISSING;MISSING;TO; 0.858722; 0.354348;49.648966;7.263686;MISSING;MISSING;MISSING;TO; 0.747138; 0.258515;10.863798;23.363616999999998;7.190863;MISSING;MISSING;MISSING;TO; 0.693622; 0.203173;42.727429;6.156275000000001;MISSING;MISSING;MISSING;TO; 0.655419; 0.254721;0.063954;34.345690000000005;19.169649;MISSING;MISSING;MISSING;TO; 0.683556; 0.204091;0.00865;14.069683;26.234122999999997;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0072166609999997;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.2768987109999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO;0.38211369999999995;2.083374;56.6808046;MISSING;MISSING;MISSING;MISSING;TO; 0.758107; 0.284867;47.473826;9.167743;MISSING;MISSING;MISSING;TO; 0.744953; 0.324679;11.576526999999999;24.316934;7.385101;MISSING;MISSING;MISSING;TO; 0.678935; 0.350083;40.899245;7.812053000000001;MISSING;MISSING;MISSING;TO; 0.655721; 0.229712;0.07486599999999999;36.343711;19.581110000000002;MISSING;MISSING;MISSING;TO; 0.665732; 0.21139;0.009045;14.387038;26.917206;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1158965710000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.26486465500000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO;0.35509149999999995;2.0057477;56.1466571;MISSING;MISSING;MISSING;MISSING;TO; 0.84988; 0.317022;25.684182;8.276185;MISSING;MISSING;MISSING;TO; 0.803826; 0.420269;11.929813;25.307896;7.754255;MISSING;MISSING;MISSING;TO; 0.714088; 0.26114;43.103432999999995;7.0238700000000005;MISSING;MISSING;MISSING;TO; 0.681522; 0.23674;0.06111799999999999;18.449282;20.453381;MISSING;MISSING;MISSING;TO; 0.736111; 0.292002;0.009413000000000003;14.660672;27.733604;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.092988835;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.19527675500000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO;0.4910957000000002;1.5314737;28.1130739;MISSING;MISSING;MISSING;MISSING;TO; 0.917627; 0.373786;25.446033999999997;7.818847000000001;MISSING;MISSING;MISSING;TO; 0.882127; 0.306474;10.974675999999999;25.127530999999998;7.803649999999999;MISSING;MISSING;MISSING;TO; 0.992538; 0.315845;43.276846;7.068611;MISSING;MISSING;MISSING;TO; 0.759591; 0.324544;0.066064;18.758913;20.847916;MISSING;MISSING;MISSING;TO; 0.743564; 0.251437;0.009871;15.094195000000001;28.104007000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3684778599999998;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.22358500300000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO;0.3333792999999999;1.1652604000000002;30.300986;MISSING;MISSING;MISSING;MISSING;TO; 0.803275; 0.411648;27.464527;8.677227;MISSING;MISSING;MISSING;TO; 0.96786; 0.344893;11.215554999999998;25.785823999999998;8.439173;MISSING;MISSING;MISSING;TO; 0.767804; 0.276132;44.179302;7.279587;MISSING;MISSING;MISSING;TO; 0.780399; 0.289436;0.06952000000000001;18.872662000000002;20.72736;MISSING;MISSING;MISSING;TO; 0.743518; 0.248649;0.009950000000000002;15.546645999999999;28.386717;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0471217690000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.28908593999999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO;0.32216190000000006;1.1977198;29.488117799999998;MISSING;MISSING;MISSING;MISSING;TO; 0.995147; 0.402633;27.393335999999998;8.742882;MISSING;MISSING;MISSING;TO; 0.967727; 0.469747;11.673226;27.731489;8.203018;MISSING;MISSING;MISSING;TO; 0.805528; 0.317258;45.115566;7.461233999999999;MISSING;MISSING;MISSING;TO; 0.8253; 0.363587;0.07869899999999996;19.427766;20.643887;MISSING;MISSING;MISSING;TO; 0.818565; 0.2706;0.010583;16.360083;29.080815;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.134562315;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.24872467800000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO;0.3248299;1.2711114000000001;32.526365299999995;MISSING;MISSING;MISSING;MISSING;TO; 0.848238; 0.371736;26.953576;10.005893;MISSING;MISSING;MISSING;TO; 0.861623; 0.40401;12.572016000000001;26.629907;8.461798;MISSING;MISSING;MISSING;TO; 0.811227; 0.284717;47.271619;9.483943;MISSING;MISSING;MISSING;TO; 0.857247; 0.324036;0.07428399999999999;19.96547;21.009144999999997;MISSING;MISSING;MISSING;TO; 0.834487; 0.291763;0.011484;16.722082;31.742815;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1185112100000005;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.23081328499999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO;0.36806969999999994;1.6642981;33.432445200000004;MISSING;MISSING;MISSING;MISSING;TO; 0.945719; 0.456597;27.316517;10.460161;MISSING;MISSING;MISSING;TO; 1.10116; 0.52411;12.575135;26.748908;8.926089000000001;MISSING;MISSING;MISSING;TO; 0.847002; 0.335077;45.70634;8.90039;MISSING;MISSING;MISSING;TO; 0.814168; 0.357877;0.08085500000000001;20.358078000000003;21.699160999999997;MISSING;MISSING;MISSING;TO; 0.825851; 0.285857;0.01136;16.653999;29.949644;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3143726460000007;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.254957094;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO;0.37119810000000003;1.1380334;32.3372483;MISSING;MISSING;MISSING;MISSING;TO; 1.21762; 0.417287;27.690098;11.152251;MISSING;MISSING;MISSING;TO; 1.14594; 0.423091;13.02515;27.821339000000002;9.106774000000001;MISSING;MISSING;MISSING;TO; 0.867784; 0.326967;46.786613;9.179490000000001;MISSING;MISSING;MISSING;TO; 0.891386; 0.35287;0.08681099999999996;20.668673;21.459158000000002;MISSING;MISSING;MISSING;TO; 0.87748; 0.313203;0.011792;17.047593;30.645076;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2582294759999995;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.29031007499999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO;0.32744449999999997;1.571654;31.2646078;MISSING;MISSING;MISSING;MISSING;TO; 1.24452; 0.500409;29.041268000000002;10.764527;MISSING;MISSING;MISSING;TO; 1.03792; 0.441376;12.883256;30.217316;8.730005;MISSING;MISSING;MISSING;TO; 0.92927; 0.426317;47.305459;8.906838;MISSING;MISSING;MISSING;TO; 0.959157; 0.443558;0.09148900000000001;20.880695;21.69183;MISSING;MISSING;MISSING;TO; 0.919393; 0.359422;0.012385999999999998;17.459496;30.831063;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.370277668;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.36817797199999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.11;0.0432824;0.007675700000000001;0.0133683; 0.0002589000; True; 0.0247386000; 0.1325823000;0.01; 0.00741; 0.006261;0.00065;0.00029299999999999997; 2e-05; true; 0.016498;0.01; 0.006668; 0.006209;0.0031529999999999996;0.000344;0.000171; 1e-06; true; 0.018085;0.01; 0.011358; 0.009062;0.000717;0.000301; 1e-06; true; 0.023644;0.02; 0.01365; 0.010383;0.0013830000000000001;0.002245;0.0018160000000000001; 2e-06; true; 0.032274;0.01; 0.007529; 0.007146;0.000255;0.0018189999999999999;0.002136; 5.9e-05; true; 0.021805;0.5; 0.009543; 0.005877;0.002286; 1e-05; true; 0.02743;0.93; 0.0323; 0.0000; 0.0021; 0.0002; 0.0004; True; 0.0027; 0.0353;6.29; 0.0288; 0.0016; 4.9907; 0.2860; 0.0000; True; 5.2768; 5.3075;1.28; 0.0292; 0.0036; 0.0220; 0.0124; 0.0131; True; 0.0353; 0.0688;1.42;0.11872387; 0.05709606; 0.003909772; true; 0.067343923; 0.284438125;1.06;0.048961918; 0.019341275; 3.7836E-5; true; 0.027247505; 0.171043469
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO;0.36433340000000014;1.0941636000000001;37.5856982;MISSING;MISSING;MISSING;MISSING;TO; 1.09024; 0.376607;27.918401000000003;11.013613;MISSING;MISSING;MISSING;TO; 1.25388; 0.37331;13.204285;27.919359;8.849104;MISSING;MISSING;MISSING;TO; 1.01655; 0.334371;48.370832;9.592332;MISSING;MISSING;MISSING;TO; 0.966872; 0.37714;0.08627699999999998;21.312269;22.630398999999997;MISSING;MISSING;MISSING;TO; 0.945022; 0.370844;0.012607000000000004;17.458968;32.248400000000004;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3495980330000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.30747063499999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.13;0.051239599999999996;0.006999600000000001;0.0155363; 0.0001822000; True; 0.0261706000; 0.1355218000;0.02; 0.015544; 0.008957;0.002153;0.0007520000000000001; 1.7e-05; true; 0.029791;0.03; 0.014116; 0.00815;0.016071;0.001438;0.000408; 2e-06; true; 0.042052;0.01; 0.008906; 0.006581;0.001129;0.000446; 1e-06; true; 0.018617;0.01; 0.009302; 0.006465;0.001017;0.002669;0.002563; 1e-06; true; 0.023531;0.03; 0.013975; 0.008757;0.000276;0.0037960000000000003;0.0050669999999999995; 8.1e-05; true; 0.035221;0.45; 0.026766; 0.011674;0.0059310000000000005; 1.5e-05; true; 0.064621;1.1; 0.0269; 0.0000; 0.0041; 0.0004; 0.0000; True; 0.0046; 0.0319;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.96; 0.0201; 0.0023; 0.0287; 0.0158; 0.0164; True; 0.0451; 0.0681;1.29;0.121335478; 0.109175992; 0.004365588; true; 0.119217198; 0.309283364;1.18;0.025325774; 0.036877958; 3.0707E-5; true; 0.043323826; 0.156489501
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.12;0.07946039999999999;0.006306699999999998;0.0243488; 0.0001321000; True; 0.0332102000; 0.1569587000;0.01; 0.010985; 0.006647;0.002764;0.0009780000000000001; 2e-06; true; 0.023083;0.03; 0.011011; 0.006745;0.012793;0.001715;0.0006839999999999999; 1e-06; true; 0.03467;0.02; 0.01621; 0.009316;0.003929;0.001371; 3e-06; true; 0.032907;0.04; 0.014411; 0.006717;0.001255;0.009555000000000001;0.012353; 4e-06; true; 0.045834;0.04; 0.018566; 0.010462;0.000401;0.008957;0.012756; 8.6e-05; true; 0.05456;0.45; 0.028385; 0.007486;0.020769999999999997; 2e-05; true; 0.088358;0.99; 0.0372; 0.0000; 0.0121; 0.0009; 0.0000; True; 0.0130; 0.0509;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2; 0.0593; 0.0250; 0.1328; 0.0665; 0.0693; True; 0.2021; 0.2888;1.53;0.11397230100000001; 0.098580462; 0.01708571; true; 0.12047939; 0.31157264;1.33;0.030304793; 0.083582582; 4.1373E-5; true; 0.090783995; 0.235969921
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.19;0.0563327;0.010178000000000001;0.1822677; 0.0001347000; True; 0.1948080000; 0.2879210000;0.02; 0.013943; 0.007539;0.006612;0.0022; 2e-06; true; 0.032199;0.04; 0.013905; 0.007534;0.017995;0.003568;0.0012820000000000002; 2e-06; true; 0.046434;0.02; 0.014212; 0.007277;0.006413;0.002131; 2e-06; true; 0.031858;0.06; 0.014234; 0.007371;0.0019419999999999997;0.019442;0.025398999999999998; 5e-06; true; 0.07019;0.06; 0.027586; 0.00827;0.000265;0.011263;0.017503; 0.000125; true; 0.067204;0.46; 0.043155; 0.014012;0.045362; 4.9e-05; true; 0.15619;0.96; 0.0320; 0.0000; 0.0193; 0.0023; 0.0000; True; 0.0216; 0.0539;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.55; 0.0481; 0.0043; 0.2536; 0.1078; 0.1108; True; 0.3645; 0.4225;1.89;0.128675242; 0.131050634; 0.005337447; true; 0.143010347; 0.363787644;1.76;0.031115032; 0.196227792; 4.0806E-5; true; 0.203587973; 0.334032227
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;TO;0.045194;0.1909641;1.9503397;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.009765; 0.02111;0.018499;4.162437;9.411973999999999;MISSING;MISSING;MISSING;TO; 0.009531; 0.019658;0.0027300000000000002;1.608874;5.1311480000000005;MISSING;MISSING;MISSING;0.38; 0.016697; 0.030641;3.800000000000001e-05; 3e-06; true; 0.059303;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.05;1.7015005239999998; 0.042855921; 0.00328868; true; 0.05219024; 1.967315057;TO;0.115234394;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;TO;0.11280280000000001;0.3015349;5.4649574;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.011047; 0.02241;0.021653000000000002;7.964428;15.962279;MISSING;MISSING;MISSING;TO; 0.020152; 0.039368;0.006874000000000001;4.413572;9.722962;MISSING;MISSING;MISSING;0.58; 0.0202; 0.030471;5.2000000000000004e-05; 3e-06; true; 0.06364;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.24;2.020930778; 0.077840793; 0.003854363; true; 0.089269978; 2.296818577;TO;0.12885486799999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;TO;0.0404111;0.3762788;4.3233074;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.022033; 0.045603;0.047271999999999995;8.477819;20.157807;MISSING;MISSING;MISSING;TO; 0.012439; 0.024681;0.004014;2.647418;13.563514000000001;MISSING;MISSING;MISSING;0.55; 0.024087; 0.029198;4.4000000000000006e-05; 4e-06; true; 0.068443;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.97;2.5318742909999994; 0.083480494; 0.003543302; true; 0.092964082; 2.844627336;TO;0.146036958;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;TO;0.0501024;0.3820213;5.9369572;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.024862; 0.053152;0.056130000000000006;7.648009;19.6567;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.61; 0.02991; 0.058759;8.200000000000003e-05; 4e-06; true; 0.122793;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.74;3.1969110269999996; 0.080809067; 0.003269336; true; 0.089706685; 3.550842456;TO;0.19441446199999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;TO;0.08166359999999998;0.3768477;5.768514000000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.017322; 0.039933;0.042497;8.422557;20.326121;MISSING;MISSING;MISSING;TO; 0.030198; 0.035594;0.005662;3.789941;10.14704;MISSING;MISSING;MISSING;0.47; 0.031498; 0.048376;6.5e-05; 3e-06; true; 0.102499;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.51;4.094906474; 0.072028591; 0.003846059; true; 0.082095554; 4.394151538;TO;0.169161932;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;TO;0.04458770000000001;0.39058210000000004;4.1602191;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.018595; 0.043773;0.045207;10.33368;25.338095;MISSING;MISSING;MISSING;TO; 0.018766; 0.043209;0.006912;3.190551;14.907573;MISSING;MISSING;MISSING;0.43; 0.028119; 0.039607;5.6000000000000006e-05; 3e-06; true; 0.091957;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.85;4.962667489; 0.085588389; 0.003247201; true; 0.093013526; 5.328483449;TO;0.23278578500000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;TO;0.06992459999999999;0.5186618000000001;5.294005100000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.021003; 0.048148;0.052772000000000006;15.740527;27.196159;MISSING;MISSING;MISSING;TO; 0.021364; 0.055349;0.008403999999999998;3.421065;15.412932;MISSING;MISSING;MISSING;0.59; 0.032638; 0.048046;8.800000000000004e-05; 4e-06; true; 0.109445;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.64;6.190058152000001; 0.101261635; 0.003799572; true; 0.111314243; 6.604218845;TO;0.263494356;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;TO;0.07781660000000001;0.3922431;6.3816024;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.045439; 0.107006;0.571171;1.8492;0.406298;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.023643; 0.052589;0.061721000000000026;10.768208;31.919476;MISSING;MISSING;MISSING;TO; 0.045697; 0.107068;0.017557;4.91421;15.827055;MISSING;MISSING;MISSING;0.45; 0.028158; 0.059276;8.100000000000003e-05; 4e-06; true; 0.124353;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.96;7.5483702599999996; 0.099472467; 0.00442311; true; 0.109286489; 7.982403278;TO;0.21519005899999996;MISSING;MISSING;MISSING;MISSING;MISSING
