name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;TO;0.1187857;0.3773611;6.6779603000000005;MISSING;MISSING;MISSING;MISSING;TO; 0.060486; 0.135895;4.328856;1.121053;MISSING;MISSING;MISSING;TO; 0.070209; 0.210602;0.24694100000000002;18.323704; 0.183973;MISSING;MISSING;MISSING;TO; 0.075159; 0.209751;0.027377;4.993696;21.296626;MISSING;MISSING;MISSING;0.86; 0.083812; 0.224036;0.00012600000000000003; 7e-06; true; 0.443018;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;46.31;47.81849908500001; 0.353034578; 0.029681955; true; 0.401696727; 48.801264036;TO;0.381641572;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;TO;0.119863;0.43748869999999995;6.5371519;MISSING;MISSING;MISSING;MISSING;TO; 0.096054; 0.260692;4.93956;1.0094809999999999;MISSING;MISSING;MISSING;TO; 0.093885; 0.290383;0.26468299999999995;20.928259999999998; 0.241284;MISSING;MISSING;MISSING;TO; 0.088008; 0.256248;0.032025;5.2946089999999995;19.693451;MISSING;MISSING;MISSING;0.91; 0.084789; 0.232748;0.000137; 5e-06; true; 0.457795;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;45.58;38.196137472000004; 0.214488723; 0.013713005; true; 0.251221768; 39.290624724;TO;0.46835565599999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;TO;0.1256299;0.39079790000000003;6.4701942;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.07888; 0.161503;0.31306900000000004;16.501753; 0.222667;MISSING;MISSING;MISSING;TO; 0.089859; 0.193802;0.026785000000000003;5.06891;21.605341;MISSING;MISSING;MISSING;0.96; 0.10307; 0.260932;0.00011900000000000006; 5e-06; true; 0.516084;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.512848614;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.544114071;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;TO;0.11569899999999997;0.4970353;6.2680334;MISSING;MISSING;MISSING;MISSING;TO; 0.105904; 0.307167;4.9813540000000005;1.152876;MISSING;MISSING;MISSING;TO; 0.104688; 0.302821;0.374486;20.316321; 0.206039;MISSING;MISSING;MISSING;TO; 0.110051; 0.293929;0.035738000000000006;6.165367;19.95396;MISSING;MISSING;MISSING;1.04; 0.118221; 0.28042;0.00017800000000000004; 7e-06; true; 0.586691;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.706780114;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.49908533400000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;TO;0.16305229999999996;0.409876;5.7736644;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.10889; 0.301568;0.3461470000000001;24.562537; 0.193138;MISSING;MISSING;MISSING;TO; 0.098333; 0.300096;0.031302;5.2950099999999996;21.425433;MISSING;MISSING;MISSING;1.06; 0.113377; 0.334629;0.00014299999999999998; 4e-06; true; 0.629788;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.68383745199999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.503838603;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;TO;0.21155680000000004;0.6019808999999999;7.2806234000000005;MISSING;MISSING;MISSING;MISSING;TO; 0.095279; 0.354472;5.513775;1.211207;MISSING;MISSING;MISSING;TO; 0.104568; 0.370881;0.38103000000000015;25.773865999999998; 0.245026;MISSING;MISSING;MISSING;TO; 0.115501; 0.348755;0.045105000000000006;5.191598;23.784043;MISSING;MISSING;MISSING;1.07; 0.118306; 0.323894;0.00013300000000000003; 4e-06; true; 0.60186;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.298929584999996;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.650580928;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;TO;0.14795709999999998;0.3558378;6.5051179999999995;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.110534; 0.416456;0.43675200000000003;24.719029000000003; 0.243657;MISSING;MISSING;MISSING;TO; 0.123592; 0.393873;0.051472000000000004;5.969234;21.850732999999998;MISSING;MISSING;MISSING;1.27; 0.138536; 0.52387;9.399999999999998e-05; 3e-06; true; 0.89465;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.747254522000006;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6924709450000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;1.45;0.1056851;0.011855099999999999;1.5980727; 0.0002967000; True; 1.6143360000; 1.8278912000;0.38; 0.001286; 0.005289;0.332086;0.135954; 3e-06; true; 0.476861;4.82; 0.001256; 0.005307;0.0015860000000000002;2.0217129999999996;3.053236; 5e-06; true; 5.08449;3.04; 0.002043; 0.007489;0.000527;1.00546;1.976827; 0.020499; true; 3.01591;0.5; 0.002519; 0.007471;5.3e-05; 8e-06; true; 0.012812;3.34; 0.0091; 0.0000; 2.1374; 0.5280; 0.0000; True; 2.6655; 2.6765;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.75;0.42104044399999996; 0.064679581; 0.003608971; true; 0.074382342; 0.758306614;7.15;0.056936802; 3.922924772; 4.1486E-5; true; 3.937337626; 4.254062355
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;TO;0.18886660000000005;0.5433888;8.0713843;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.146931; 0.441733;0.49316499999999996;18.793321; 0.267511;MISSING;MISSING;MISSING;TO; 0.07749; 0.262941;0.031483000000000004;5.122452999999999;25.191706;MISSING;MISSING;MISSING;1.33; 0.203548; 0.852655;0.00016199999999999998; 5e-06; true; 1.30653;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.65971298400001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8017594190000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;TO;0.14889070000000004;0.5434509;6.0596685;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.144696; 0.395946;0.6006470000000002;21.938023; 0.266445;MISSING;MISSING;MISSING;TO; 0.129816; 0.475545;0.062423;5.730834;25.755397000000002;MISSING;MISSING;MISSING;1.39; 0.173366; 0.502488;0.000164; 5e-06; true; 0.992283;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.051791621;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0710855339999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;TO;0.2611836;0.4527981;5.7988017;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.15978; 0.512549;0.6346170000000001;29.957271000000002; 0.274392;MISSING;MISSING;MISSING;TO; 0.167652; 0.540511;0.06714300000000001;6.149361;27.909098;MISSING;MISSING;MISSING;1.36; 0.219569; 0.746455;0.00016399999999999995; 5e-06; true; 1.26368;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.794170432;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9218957879999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;TO;0.2051555999999999;0.38190779999999996;6.6808261;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.170012; 0.556133;0.6506589999999999;26.076735; 0.283302;MISSING;MISSING;MISSING;TO; 0.165429; 0.56752;0.078079;6.39175;26.906088;MISSING;MISSING;MISSING;1.54; 0.167018; 0.528553;0.00019199999999999998; 5e-06; true; 1.10632;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.511414534;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9393992449999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;TO;0.19297129999999993;0.4538593;6.3558502;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.14704; 0.596566;0.8075930000000001;31.242016999999997; 0.289444;MISSING;MISSING;MISSING;TO; 0.180708; 0.605889;0.083951;6.344866;26.938256;MISSING;MISSING;MISSING;1.56; 0.184649; 0.759699;0.000174; 5e-06; true; 1.29371;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;47.447951256;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.119898902;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;TO;0.17515110000000003;0.3413473;6.2480025;MISSING;MISSING;MISSING;MISSING;TO; 0.12113; 0.524202;6.906235;1.531545;MISSING;MISSING;MISSING;TO; 0.207632; 0.63829;0.830469;34.748531; 0.297223;MISSING;MISSING;MISSING;TO; 0.203398; 0.676673;0.08340199999999999;6.475732;31.078265000000002;MISSING;MISSING;MISSING;1.7; 0.205627; 0.654012;0.00018299999999999995; 5e-06; true; 1.27396;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.464685715;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.157692283;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;TO;0.18440399999999998;0.4930305;6.6310977;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.194791; 0.643356;0.872254;34.226242; 0.303901;MISSING;MISSING;MISSING;TO; 0.19979; 0.702099;0.09494499999999997;7.898791;29.624812;MISSING;MISSING;MISSING;1.67; 0.251781; 0.978146;0.000302; 7e-06; true; 1.64161;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;46.989817685;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0729276860000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;TO;0.19748459999999998;0.3573146;5.648728200000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.214084; 0.789178;1.027211;30.919493000000003; 0.324897;MISSING;MISSING;MISSING;TO; 0.213595; 0.759994;0.10461600000000001;6.565016;30.321254;MISSING;MISSING;MISSING;1.86; 0.194319; 0.772284;0.00019099999999999998; 4e-06; true; 1.41472;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.987892104000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.38080844;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;TO;0.19382040000000006;0.3944643;6.0303333;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.225863; 0.732574;0.9392640000000001;31.632003; 0.292866;MISSING;MISSING;MISSING;TO; 0.243392; 0.888692;0.107952;7.874759;29.32049;MISSING;MISSING;MISSING;1.9; 0.28732; 1.01548;0.00025600000000000015; 6e-06; true; 1.77886;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;46.801898917;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.430743688;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;TO;0.24033760000000007;0.3764822;6.56171;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.262214; 0.971818;1.0941210000000001;36.494625; 0.301394;MISSING;MISSING;MISSING;TO; 0.23754; 0.87951;0.126557;6.761647;32.08704;MISSING;MISSING;MISSING;2.05; 0.251221; 0.900612;0.00018899999999999996; 4e-06; true; 1.67413;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.920993610000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5449719269999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;TO;0.05029929999999999;0.3745677;2.8074179;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.003476; 0.009798;0.004405;2.880136;6.169776;MISSING;MISSING;MISSING;TO; 0.003361; 0.009806;0.000703;1.235716;3.973084;MISSING;MISSING;MISSING;0.54; 0.003569; 0.009443;2.8999999999999997e-05; 4e-06; true; 0.017343;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.72;0.2803346; 0.036817561; 0.003469497; true; 0.046887569; 0.468702939;TO;0.048367165000000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;TO;0.39940069999999994;0.5716188;9.002401899999999;MISSING;MISSING;MISSING;MISSING;TO; 0.255406; 0.796974;12.939136;1.8331819999999999;MISSING;MISSING;MISSING;TO; 0.28578; 0.98423;1.1817950000000002;36.145237; 0.290368;MISSING;MISSING;MISSING;TO; 0.266952; 0.933624;0.11654099999999999;6.963451;34.023688;MISSING;MISSING;MISSING;2.11; 0.258283; 0.950288;0.00025100000000000003; 6e-06; true; 1.73908;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.621986804;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5245225949999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;TO;0.2176457;0.36321659999999995;6.921447700000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.294538; 1.12462;1.3869479999999996;33.34807; 0.231891;MISSING;MISSING;MISSING;TO; 0.219224; 0.735145;0.138861;7.475384;30.915187;MISSING;MISSING;MISSING;2.26; 0.387957; 1.6303;0.00019599999999999994; 4e-06; true; 2.55394;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;44.104224765;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6660454650000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;TO;0.28311460000000005;0.3858785;5.7752335;MISSING;MISSING;MISSING;MISSING;TO; 0.234988; 1.0528;8.427613000000001;1.782472;MISSING;MISSING;MISSING;TO; 0.2826; 0.932607;1.3097739999999998;40.59571; 0.330596;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.31; 0.293581; 1.0953;0.00022099999999999995; 5e-06; true; 1.87986;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.880150108;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6794405770000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;TO;0.2475978;0.41499149999999996;6.945559899999999;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.310279; 1.22584;1.5616329999999998;35.577757999999996; 0.339477;MISSING;MISSING;MISSING;TO; 0.272334; 1.18306;0.129625;8.665577;32.545345;MISSING;MISSING;MISSING;2.61; 0.318954; 1.14029;0.00021499999999999994; 4e-06; true; 2.2053;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.591922638999996;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6663678190000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;TO;0.25445519999999994;0.40349789999999996;6.934992200000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.329117; 1.34863;1.6306609999999997;38.989864; 0.321271;MISSING;MISSING;MISSING;TO; 0.319029; 1.09678;0.18383299999999997;7.422606;35.386268;MISSING;MISSING;MISSING;2.47; 0.304118; 1.09801;0.00020499999999999994; 5e-06; true; 2.09142;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.258589462;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.8264506120000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;TO;0.2573818;0.3501817;7.0684249999999995;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.349457; 1.39492;1.8043349999999994;37.160624000000006; 0.255174;MISSING;MISSING;MISSING;TO; 0.293606; 1.29557;0.19206;8.533042;30.034867000000002;MISSING;MISSING;MISSING;2.8; 0.444279; 2.03243;0.00022299999999999986; 5e-06; true; 3.24126;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;44.773711060000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.156678833;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;TO;0.2502601;0.311583;6.5179234;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.280783; 1.4043;1.8171629999999999;37.999024000000006; 0.319561;MISSING;MISSING;MISSING;TO; 0.3519; 1.43804;0.200638;7.86785;34.618431;MISSING;MISSING;MISSING;2.71; 0.330673; 1.39847;0.00023099999999999998; 4e-06; true; 2.42439;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;42.276826053;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.9335164889999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;TO;0.29651210000000006;0.48982780000000004;6.2037857;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.315038; 1.47703;1.6467500000000004;40.239867; 0.370348;MISSING;MISSING;MISSING;TO; 0.359196; 1.39004;0.208332;8.892402;34.60085;MISSING;MISSING;MISSING;2.87; 0.352921; 1.7476;0.00024300000000000008; 5e-06; true; 2.98221;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.045844754;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.929830923;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;TO;0.27617630000000004;0.3337452;6.3520069;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.366553; 1.54799;2.0969260000000003;39.864425999999995; 0.346924;MISSING;MISSING;MISSING;TO; 0.385155; 1.61627;0.19987000000000008;7.632759;35.72956;MISSING;MISSING;MISSING;3.0; 0.367872; 1.44788;0.00022499999999999986; 5e-06; true; 2.61852;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;46.611509565999995;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.1879234610000005;MISSING;MISSING;MISSING;MISSING;MISSING
