name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-compl;mata-sim-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3358-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3358-*.mata;0.0; 0.004168; 0.008531;0.003179;0.00016;0.000201; 9e-06; false; 0.019192;0.0005329999999999999;3.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3359-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3359-*.mata;0.0; 0.001794; 0.004377;0.001116;5.4e-05;8.100000000000002e-05; 6e-06; false; 0.008598;0.00020700000000000002;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3361-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3361-*.mata;0.0; 0.000591; 0.004046;0.000512;2.5e-05;5.1e-05; 7e-06; false; 0.006186;0.000156; 1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3367-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3367-*.mata;0.0; 0.000606; 0.004047;0.000412;2.7000000000000002e-05;3.4e-05; 4e-06; false; 0.005897;9.6e-05; 8e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3368-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3368-*.mata;0.0; 0.002205; 0.007466;0.002429;0.000129;0.00014900000000000002; 1.3e-05; false; 0.014144;0.000409;2.6000000000000002e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-*.mata;0.0; 0.001271; 0.006177;0.001031;6.8e-05;6.3e-05; 4e-06; false; 0.009631;0.000141;1.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-*.mata;0.0; 0.000606; 0.004245;0.000705;2.6000000000000002e-05;5.3e-05; 7e-06; false; 0.006667;0.000175; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-*.mata;0.0; 0.00101; 0.005564;0.000554;1.8e-05;3.8e-05; 5e-06; false; 0.008263;0.000115; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-*.mata;0.0; 0.004372; 0.005484;0.002783;0.000148;0.00017900000000000001; 6e-06; false; 0.015047;0.000417;5.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-*.mata;0.0; 0.001083; 0.006232;0.001191;7.3e-05;9.2e-05; 5e-06; false; 0.009876;0.00023700000000000001;2.6000000000000002e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-*.mata;0.0; 0.000663; 0.005435;0.0007160000000000001;2.9e-05;5.4e-05; 7e-06; false; 0.008174;0.000183; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-*.mata;0.0; 0.001006; 0.005595;0.000747;2.8e-05;6.1e-05; 7e-06; false; 0.008645;0.000168; 1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-*.mata;0.0; 0.001928; 0.005992;0.001846;0.000107;0.00011499999999999998; 7e-06; false; 0.011779;0.00031999999999999997;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-*.mata;0.0; 0.001073; 0.004091;0.0017570000000000003;0.000111;0.000128; 1.1e-05; false; 0.008704;0.00038599999999999995;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-*.mata;0.0; 0.00184; 0.005931;0.002505;0.00021500000000000002;0.000235; 1.1e-05; false; 0.013341;0.00057;5.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-*.mata;0.0; 0.001048; 0.00414;0.001805;9.7e-05;0.00014600000000000003; 7e-06; false; 0.008811;0.00041;2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3444-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3444-*.mata;0.0; 0.001917; 0.005265;0.001381;8.6e-05;0.00011099999999999999; 7e-06; false; 0.010005;0.000243;4.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3445-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3445-*.mata;0.0; 0.00103; 0.005683;0.000778;3.9e-05;5.7e-05; 7e-06; false; 0.008888;0.000217; 1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3450-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3450-*.mata;0.0; 0.001074; 0.00409;0.0017710000000000002;9.5e-05;0.00012099999999999999; 6e-06; false; 0.008844;0.000442;3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3454-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3454-*.mata;0.0; 0.001007; 0.005535;0.000637;2.9e-05;4.7999999999999994e-05; 4e-06; false; 0.00844;0.00010899999999999999; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3455-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3455-*.mata;0.0; 0.001024; 0.005707;0.0004;2.7000000000000002e-05;3.0000000000000004e-05; 4e-06; false; 0.008309;0.000116; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3456-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3456-*.mata;0.0; 0.004334; 0.007997;0.00347;0.00021;0.000255; 8e-06; false; 0.019128;0.000568;5.6000000000000006e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3458-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3458-*.mata;0.0; 0.001973; 0.005279;0.001253;7.400000000000001e-05;8.7e-05; 7e-06; false; 0.009896;0.000228;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3459-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3459-*.mata;0.0; 0.00108; 0.004098;0.001619;8.999999999999999e-05;0.000123; 8e-06; false; 0.008468;0.00029;2.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3462-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3462-*.mata;0.0; 0.001135; 0.006618;0.000805;2.9e-05;6.6e-05; 1.1e-05; false; 0.009693;0.000185; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3463-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3463-*.mata;0.0; 0.0006; 0.008963;0.000388;1.3000000000000001e-05;3.1e-05; 5e-06; false; 0.010839;0.0001; 6e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3465-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3465-*.mata;0.0; 0.001955; 0.005852;0.001172;7.3e-05;0.000102; 5e-06; false; 0.010568;0.00018999999999999998;1.9999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3466-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3466-*.mata;0.0; 0.001915; 0.005093;0.0018189999999999999;7.5e-05;0.00013099999999999999; 8e-06; false; 0.010508;0.000373;3.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3468-*.mata;0.0; 0.001004; 0.004087;0.001422;7.9e-05;0.00011499999999999999; 7e-06; false; 0.008205;0.000234;2.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3469-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3469-*.mata;0.0; 0.001154; 0.005934;0.0013909999999999999;4.9999999999999996e-05;0.00010100000000000002; 1e-06; true; 0.010203;0.000271;3.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3470-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3470-*.mata;0.0; 0.001097; 0.006905;0.0009789999999999998;4.4e-05;4.4e-05; 1.1e-05; false; 0.010035;0.000164; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3471-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3471-*.mata;0.0; 0.001079; 0.004109;0.0016950000000000001;0.00012800000000000002;0.000144; 9e-06; false; 0.008821;0.00043099999999999996;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3473-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3473-*.mata;0.0; 0.004231; 0.0103;0.001153;7.999999999999999e-05;8.5e-05; 7e-06; false; 0.017171;0.000264;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3474-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3474-*.mata;0.0; 0.003591; 0.011745;0.001167;6.2e-05;7.2e-05; 4e-06; false; 0.01804;0.000183;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3475-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3475-*.mata;0.0; 0.000992; 0.004709;0.000745;3e-05;5.4e-05; 7e-06; false; 0.007761;0.000181; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3476-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3476-*.mata;0.0; 0.00192; 0.00584;0.0014650000000000002;8.6e-05;0.000102; 7e-06; false; 0.011024;0.000304;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3478-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3478-*.mata;0.0; 0.001086; 0.004124;0.0015890000000000001;0.00010300000000000001;0.00011899999999999999; 9e-06; false; 0.008533;0.000324;2.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3479-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3479-*.mata;0.0; 0.002283; 0.008437;0.00224;0.000107;0.00011200000000000001; 1.2e-05; false; 0.014939;0.000295;2.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3487-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3487-*.mata;0.0; 0.002; 0.005941;0.002267;0.000196;0.00016599999999999997; 1.2e-05; false; 0.012625;0.000493;3.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3489-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3489-*.mata;0.0; 0.001416; 0.007021;0.0006180000000000001;2.8e-05;5.7e-05; 8e-06; false; 0.010542;0.000195; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3495-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3495-*.mata;0.0; 0.001014; 0.005684;0.00042699999999999997;2.6000000000000002e-05;3.4e-05; 4e-06; false; 0.008198;0.000136; 8e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3506-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3506-*.mata;0.0; 0.001107; 0.005783;0.001851;9.2e-05;0.00013199999999999998; 9e-06; false; 0.010833;0.000406;2.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3519-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3519-*.mata;0.0; 0.001067; 0.003985;0.001624;0.00011;0.000143; 8e-06; false; 0.008472;0.000393;2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3520-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3520-*.mata;0.0; 0.001954; 0.004851;0.0017250000000000002;9.7e-05;0.00011699999999999998; 8e-06; false; 0.010489;0.000293;2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3523-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3523-*.mata;0.0; 0.000795; 0.006777;0.00036899999999999997;1.6000000000000003e-05;2.9999999999999997e-05; 5e-06; false; 0.00888;9.300000000000001e-05; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3532-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3532-*.mata;0.0; 0.001075; 0.004035;0.00082;3.0999999999999995e-05;6.2e-05; 1e-06; true; 0.006971;0.000154;1.3000000000000001e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3534-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3534-*.mata;0.0; 0.003016; 0.011515;0.0025310000000000003;0.00014299999999999998;0.000145; 0; true; 0.01962;0.000294;2.8000000000000003e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3541-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3541-*.mata;0.0; 0.001145; 0.004151;0.001203;8.2e-05;8.9e-05; 1e-05; false; 0.007863;0.000233;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-*.mata;0.0; 0.001032; 0.004092;0.001473;9.6e-05;0.00011199999999999998; 7e-06; false; 0.008162;0.000264;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-*.mata;0.0; 0.001919; 0.005695;0.0017529999999999998;0.000125;0.000134; 1.1e-05; false; 0.011318;0.00034500000000000004;2.6000000000000002e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-*.mata;0.0; 0.00191; 0.005032;0.0018759999999999998;0.00012;0.000142; 1.1e-05; false; 0.010676;0.0004090000000000001;2.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-*.mata;0.0; 0.001904; 0.00601;0.00205;0.000147;0.00013299999999999998; 1.1e-05; false; 0.012094;0.000375;3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-*.mata;0.0; 0.001062; 0.004022;0.001271;7.1e-05;8.2e-05; 6e-06; false; 0.007653;0.00021800000000000004;2.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-*.mata;0.0; 0.00195; 0.005959;0.0025259999999999996;0.00023299999999999997;0.000253; 1.1e-05; false; 0.013473;0.000528;4.7000000000000004e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-*.mata;0.0; 0.001384; 0.007208;0.0013980000000000002;5.2999999999999994e-05;9.599999999999999e-05; 1e-06; true; 0.011334;0.000185;1.9999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-*.mata;0.0; 0.001038; 0.004135;0.001636;0.000115;0.00013199999999999998; 1e-05; false; 0.008837;0.000337;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-*.mata;0.0; 0.001061; 0.004123;0.00117;6.8e-05;8.7e-05; 6e-06; false; 0.007685;0.00021899999999999996;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-*.mata;0.0; 0.00103; 0.005626;0.000566;3.6e-05;4.7000000000000004e-05; 7e-06; false; 0.00848;0.00011300000000000001; 1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-*.mata;0.0; 0.000607; 0.005121;0.000531;2.4e-05;4.4999999999999996e-05; 7e-06; false; 0.007557;0.00011999999999999999; 1.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-*.mata;0.0; 0.002822; 0.006699;0.001155;5.7e-05;7.6e-05; 4e-06; false; 0.01205;0.00020800000000000001;1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-*.mata;0.0; 0.001716; 0.00624;0.0030020000000000003;0.000191;0.00024200000000000003; 2.5e-05; false; 0.014178;0.000728;3.9999999999999996e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-*.mata;0.0; 0.001082; 0.004055;0.001711;9.3e-05;0.000125; 6e-06; false; 0.008603;0.00039100000000000007;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-*.mata;0.0; 0.001054; 0.010253;0.0016840000000000002;0.000198;0.000105; 2e-05; false; 0.014792;0.000325;1.4999999999999999e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-*.mata;0.0; 0.00385; 0.005145;0.001468;8.2e-05;0.00011899999999999999; 7e-06; false; 0.012193;0.000259;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-*.mata;0.0; 0.001855; 0.006023;0.0021000000000000003;0.000139;0.00013; 1e-05; false; 0.012185;0.000396;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-*.mata;0.0; 0.001894; 0.005844;0.001317;0.000136;0.00010200000000000001; 7e-06; false; 0.010531;0.00021500000000000002;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-*.mata;0.0; 0.001605; 0.004895;0.0013700000000000001;7.2e-05;9.1e-05; 7e-06; false; 0.009277;0.00024799999999999996;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-*.mata;0.0; 0.002025; 0.007324;0.001967;0.000132;0.00011899999999999999; 7e-06; false; 0.013417;0.000335;2.8e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-*.mata;0.0; 0.001118; 0.00448;0.0013210000000000001;7.6e-05;8.499999999999999e-05; 8e-06; false; 0.008289;0.000248;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-*.mata;0.0; 0.001879; 0.005923;0.0020670000000000003;0.000157;0.000146; 1e-05; false; 0.012097;0.000377;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-*.mata;0.0; 0.001083; 0.00406;0.001808;0.000142;0.00016099999999999998; 1.3e-05; false; 0.008862;0.000388;3.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;0.0; 0.001136; 0.004114;0.001656;7.9e-05;0.00020700000000000002; 1.2e-05; false; 0.009144;0.000454;4.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-*.mata;0.0; 0.002539; 0.006427;0.001603;0.000114;0.000107; 8e-06; false; 0.01237;0.00031800000000000003;2.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-*.mata;0.0; 0.001021; 0.006536;0.0016860000000000002;7.7e-05;0.000124; 7e-06; false; 0.011093;0.000271;2.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-*.mata;0.0; 0.001934; 0.005917;0.0013299999999999998;5.9000000000000004e-05;0.000108; 1e-06; true; 0.010893;0.00024;2.9999999999999997e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-*.mata;0.0; 0.001015; 0.004063;0.001324;8.8e-05;8.8e-05; 7e-06; false; 0.00776;0.000205;1.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-*.mata;0.0; 0.001723; 0.005207;0.00208;0.000143;0.00018299999999999998; 1e-05; false; 0.011281;0.00037600000000000003;3.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-*.mata;0.0; 0.004999; 0.004997;0.001619;7.500000000000001e-05;0.00010599999999999999; 5e-06; false; 0.013688;0.00026100000000000006;3.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-*.mata;0.0; 0.001994; 0.006488;0.00224;0.00015000000000000001;0.000146; 1.2e-05; false; 0.013086;0.00039399999999999993;3.3e-05
