name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-30-*.mata;0.41;0.26689919999999995;0.0757965;0.1272646; 0.0003055000; False; 0.2089057000; 0.5239828000;2.45;0.6455975999999999;0.0427419;0.0841436; 0.0003419000; False; 0.1322883000; 1.0155595000;TO;0.72023789;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;0.34;0.233229;0.03824629999999999;0.0798283; 0.0001893000; False; 0.1220857000; 0.4215123000;2.83;0.8137909000000001;0.03879320000000001;0.07710769999999999; 0.0002840000; False; 0.1205423000; 1.2989529000;TO;0.45976290000000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;0.48;0.19412449999999998;0.0701682;0.2010161; 0.0002869000; False; 0.2821142000; 0.5337809000;3.17;0.6948015;0.048543699999999995;0.06680559999999999; 0.0001927000; False; 0.1194844000; 1.0346364000;TO;0.7201572370000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;0.46;0.19533910000000004;0.14380449999999997;0.18821929999999995; 0.0002734000; False; 0.3380258000; 0.6057103000;3.61;1.0191591000000002;0.09124220000000001;0.10493090000000002; 0.0002772000; False; 0.2020110000; 1.7171699000;TO;0.647753979;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;0.52;0.22430709999999998;0.10773299999999998;0.2558033; 0.0002592000; False; 0.3694783000; 0.6479903000;4.07;1.0012091;0.09529939999999999;0.25068219999999997; 0.0002614000; False; 0.3516557000; 1.7791222000;TO;0.7966135670000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;0.6;0.2776259000000001;0.11483639999999999;0.20181160000000004; 0.0003458000; False; 0.3235486000; 0.7240509000;4.25;1.1141534000000004;0.08026380000000001;0.25793950000000004; 0.0003190000; False; 0.3447406000; 1.8223708000;TO;1.013775165;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;0.69;0.31073959999999995;0.126652;0.42082429999999993; 0.0003087000; False; 0.5538311000; 0.9842834000;4.13;1.1050891999999999;0.1002652;0.27563899999999997; 0.0002480000; False; 0.3817664000; 1.8507216000;TO;1.042111639;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;0.63;0.23469410000000004;0.09921890000000001;0.29077329999999996; 0.0002819000; False; 0.3963717000; 0.6777780000;4.96;1.4310496999999998;0.1012048;0.229737; 0.0003232000; False; 0.3373369000; 2.1734128000;TO;1.2230718880000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;0.67;0.22848;0.11481970000000001;0.32632560000000005; 0.0003268000; False; 0.4479479000; 0.7253763000;4.82;1.0922011;0.0628443;0.11981409999999999; 0.0003198000; False; 0.1883412000; 1.6594761000;TO;1.393471699;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;0.72;0.2550675;0.0969352;0.3156309999999999; 0.0002872000; False; 0.4487371000; 0.7532448000;4.65;1.5198543000000002;0.16360149999999998;0.2760809; 0.0002968000; False; 0.4458411000; 2.3742821000;TO;1.2393824599999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;0.11;0.0624713;0.0128657;0.0078942; 0.0002619000; False; 0.0237226000; 0.1365967000;0.96;0.0558786;0.024408799999999998;0.0217206; 0.0003220000; False; 0.0493104000; 0.1672972000;TO;0.049851056000000005;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;0.8;0.27381619999999995;0.13344869999999998;0.39436910000000003; 0.0003013000; False; 0.6057945000; 0.9444793000;4.18;1.1172497999999997;0.13527809999999998;0.26548410000000006; 0.0003730000; False; 0.4098008000; 1.9692404000;TO;1.2911987269999998;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;0.82;0.37528940000000005;0.1996495;0.29931839999999993; 0.0002913000; False; 0.5061386000; 0.9313988000;5.18;1.3344177000000002;0.10741399999999998;0.270818; 0.0003510000; False; 0.3846858000; 2.2061755000;TO;1.3122363240000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;0.93;0.2815457;0.21922289999999997;0.3650958999999999; 0.0003021000; False; 0.5996031000; 0.9291968000;4.97;1.4452669999999999;0.22747460000000003;0.4125133000000001; 0.0003286000; False; 0.6498482000; 2.5812593000;TO;1.3587249760000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;1.01;0.3659565;0.20906730000000004;0.4217612; 0.0003295000; False; 0.6383372000; 1.0998867000;6.87;1.7803875;0.11316049999999998;0.24660980000000002; 0.0003190000; False; 0.3668306000; 2.7106383000;TO;1.536219446;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;0.97;0.3381617999999999;0.16505910000000004;0.47136140000000004; 0.0002762000; False; 0.6526198000; 1.0206906000;6.92;2.3407873;0.2670325;0.37885690000000005; 0.0003317000; False; 0.6530739000; 3.5746272000;TO;1.6309262039999997;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;1.07;0.3234965000000001;0.24540919999999997;0.5551060000000001; 0.0003097000; False; 0.8085744000; 1.1820094000;6.0;2.074346;0.15664819999999996;0.42501270000000013; 0.0003479000; False; 0.5911557000; 3.2497057000;TO;1.8788501680000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;1.14;0.336891;0.18340279999999998;0.4555166; 0.0003331000; False; 0.6474457000; 1.0481258000;8.28;2.2066570999999997;0.1686058;0.36584099999999997; 0.0002919000; False; 0.5405838000; 3.4689731000;TO;1.765374353;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;1.16;0.34250559999999985;0.23766829999999994;0.4438560000000001; 0.0003470000; False; 0.7238737000; 1.1223500000;7.61;1.8926743999999998;0.1527486;0.46950179999999997; 0.0003096000; False; 0.6515528000; 3.4480339000;TO;1.9272767600000005;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;0.93;0.21598949999999997;0.14439320000000003;0.4047983; 0.0002993000; False; 0.5563527000; 0.8022982000;8.61;2.5278997000000007;0.28406649999999994;0.4381795; 0.0001768000; False; 0.7286147000; 4.1041067000;TO;1.5908613179999997;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;1.29;0.36007239999999996;0.21718579999999998;0.5752986999999998; 0.0003600000; False; 0.8157621000; 1.2310482000;9.02;2.6175021000000003;0.30498270000000005;0.6009406; 0.0002893000; False; 0.9138205000; 4.3164630000;TO;1.5840089119999996;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;0.1;0.049281399999999996;0.007006300000000001;0.0058192; 0.0001979000; False; 0.0151597000; 0.0993262000;0.91;0.0504209;0.010365800000000001;0.008430300000000002; 0.0002990000; False; 0.0219576000; 0.1309277000;TO;0.070728425;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;0.93;0.22741419999999998;0.16949010000000003;0.4681100999999999; 0.0001994000; False; 0.6561816000; 0.9187321000;8.51;2.5248355999999994;0.23069160000000002;0.6660699; 0.0003230000; False; 0.9045476000; 3.9366594000;TO;1.997289935;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;1.27;0.3368812999999999;0.29303840000000003;0.6253909; 0.0002657000; False; 0.9520918000; 1.3437048000;8.64;2.7710898;0.23087460000000007;0.6746745999999999; 0.0003523000; False; 0.9132263000; 4.5147143000;TO;2.491198775;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;1.4;0.47950329999999997;0.2412394;0.7536349; 0.0002501000; False; 1.0033336000; 1.5315303000;10.08;3.210628499999999;0.29809070000000004;0.7584243999999998; 0.0003360000; False; 1.0645722000; 5.3285643000;TO;2.7515712160000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;1.49;0.40570699999999993;0.2197809;0.7530643000000001; 0.0004113000; False; 0.9817187000; 1.4377447000;10.86;3.190234299999999;0.3238367;0.6149854; 0.0002714000; False; 0.9594604000; 5.1369798000;TO;2.8046107179999997;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;1.51;0.4304647999999999;0.2823898;0.7480383; 0.0002662000; False; 1.0512488000; 1.5465917000;9.55;3.6353314;0.3029316;0.7597772999999999; 0.0003373000; False; 1.0714060000; 5.4372580000;TO;2.763949885;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;1.62;0.40947800000000006;0.3221683999999999;0.7518368; 0.0003239000; False; 1.0943520000; 1.5486771000;9.24;3.3190804;0.21909410000000004;0.4455808999999999; 0.0003422000; False; 0.6714274000; 4.6714943000;TO;2.764104178;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;1.61;0.4695746;0.32914080000000007;0.8037730000000003; 0.0002208000; False; 1.1411402000; 1.6961324000;11.31;2.9557618;0.3367874;0.7256476999999999; 0.0002117000; False; 1.0706686000; 4.6083599000;TO;3.1634238250000006;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;1.5;0.28565719999999994;0.35600970000000004;0.6980675; 0.0003212000; False; 1.0628667000; 1.3823616000;12.35;3.806380899999999;0.3370239;0.8095623000000002; 0.0003173000; False; 1.1544339000; 5.8965540000;TO;3.328684701;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;1.98;0.5301592;0.36231909999999995;0.9376647999999997; 0.0001949000; False; 1.3113198000; 1.9812385000;13.09;3.9026911;0.42283259999999995;1.0066473999999999; 0.0002920000; False; 1.4479849000; 6.4830024000;TO;3.318104418;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;1.64;0.44746719999999995;0.3032688;0.6528879999999998; 0.0002435000; False; 0.9657245000; 1.4940249000;11.35;3.349139499999999;0.3446507;0.8002314999999999; 0.0002758000; False; 1.1527505000; 5.4693380000;TO;2.451128907;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;0.13;0.05495540000000001;0.010116399999999998;0.008992799999999999; 0.0002797000; False; 0.0220821000; 0.1227396000;1.1;0.058292500000000004;0.009893700000000002;0.0089474; 0.0003685000; False; 0.0219906000; 0.1443946000;TO;0.076277255;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;2.05;0.49036050000000003;0.6115329000000002;1.2000092999999998; 0.0003647000; False; 1.8369384000; 2.3905148000;13.67;3.3767633999999997;0.3814364;0.9581286; 0.0003617000; False; 1.3743544000; 5.6183293000;TO;3.3974361829999995;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;0.16;0.07767269999999998;0.013435699999999998;0.013921399999999999; 0.0003243000; False; 0.0312195000; 0.1660890000;0.97;0.063759;0.010780599999999998;0.0094591; 0.0002987000; False; 0.0242864000; 0.1752095000;TO;0.12130440499999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;0.14;0.06474840000000001;0.011293900000000003;0.011445199999999999; 0.0002805000; False; 0.0260754000; 0.1435715000;1.01;0.0750107;0.048500999999999996;0.0286921; 0.0003022000; False; 0.0808301000; 0.2950328000;TO;0.079705675;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;0.15;0.13746919999999999;0.013903900000000004;0.015342399999999999; 0.0003163000; False; 0.0327672000; 0.2197045000;1.04;0.1457253;0.011814099999999998;0.012437400000000001; 0.0003105000; False; 0.0277271000; 0.2710881000;TO;0.102576825;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.14;0.1590579;0.009876699999999999; 0.0298401000; 0.0002653000; False; 0.0423732000; 0.3421952000;0.9;0.0273557;0.0062944; 0.0047493000; 0.0001608000; False; 0.0128930000; 0.1053275000;TO;0.039184023;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.13;0.061775199999999995;0.023446; 0.0080402000; 0.0002808000; False; 0.0476247000; 0.1605376000;0.96;0.1015925;0.0104173; 0.0079544000; 0.0003376000; False; 0.0217972000; 0.2195243000;TO;0.110910944;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.14;0.06392;0.009534899999999999; 0.0075301000; 0.0002764000; False; 0.0198104000; 0.1402327000;0.95;0.0506477;0.009715; 0.0119949000; 0.0002843000; False; 0.0393465000; 0.1597289000;TO;0.06534174;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.14;0.0658056;0.0099429; 0.0078840000; 0.0002243000; False; 0.0205701000; 0.1303569000;0.82;0.0345902;0.007606300000000001; 0.0047737000; 0.0001427000; False; 0.0146369000; 0.0959641000;TO;0.085732846;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.11;0.0832797;0.0091622; 0.0066483000; 0.0001388000; False; 0.0178437000; 0.1446025000;0.87;0.101454;0.009155; 0.0157529000; 0.0002424000; False; 0.0374825000; 0.2816492000;TO;0.052367595;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.14;0.0904081;0.013501799999999998; 0.0103518000; 0.0003008000; False; 0.0294876000; 0.1713497000;0.91;0.09521750000000001;0.0136035; 0.0099491000; 0.0003072000; False; 0.0282278000; 0.2209414000;TO;0.133410874;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;0.16;0.1342946;0.0261055; 0.0313865000; 0.0002484000; False; 0.0604565000; 0.2540740000;1.0;0.0605181;0.009419499999999999; 0.0075180000; 0.0003669000; False; 0.0221982000; 0.1650228000;TO;0.11092432399999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;0.13;0.135635;0.022337100000000002; 0.0081886000; 0.0002945000; False; 0.0464723000; 0.2232105000;0.96;0.0622341;0.0159555; 0.0138024000; 0.0001606000; False; 0.0321534000; 0.1753576000;TO;0.14317412200000001;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-50-*.mata;0.13;0.0533946;0.0094067; 0.0068770000; 0.0002516000; False; 0.0188272000; 0.1243578000;0.89;0.0402688;0.0098696; 0.0073611000; 0.0002672000; False; 0.0200723000; 0.1148034000;TO;0.079742073;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-500-*.mata;0.11;0.060725100000000004;0.00975; 0.0075736000; 0.0002610000; False; 0.0204069000; 0.1112658000;0.97;0.052006199999999995;0.010362399999999999; 0.0085885000; 0.0002997000; False; 0.0218849000; 0.1433469000;TO;0.11835717;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
