name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-*.mata;1.09;0.04853140000000001;0.093420669;0.021538484;0.028474288000000004; 0.002221929; false; 0.15755885; 0.354757656;0.001286854
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-*.mata;1.16;0.041517901999999995;0.066973796;0.023326227999999997;0.025656362000000002; 0.002375373; false; 0.129400007; 0.273234068; 0.001338967
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-*.mata;1.26;0.025935969;0.07189071400000001;0.02009104;0.025180038; 0.002419656; false; 0.130565069; 0.263329446; 8.95711E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-*.mata;1.23;0.048299835;0.060844593999999995;0.017247712000000002;0.025522638; 0.001963063; false; 0.116818988; 0.31463742;0.001695621
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-*.mata;1.25;0.043189946;0.072634167;0.032142393;0.038786036; 0.004697576; false; 0.170040841; 0.325838754;0.003333286
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-*.mata;1.18;0.023920656999999998;0.103898189;0.018152573999999998;0.025837785000000002; 0.002045493; false; 0.159053429; 0.323343315; 0.001104117
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-*.mata;1.15;0.046541555;0.11489713400000001;0.02606578;0.029673665000000002; 0.002702501; false; 0.197824033; 0.363967947; 0.007842599
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-*.mata;1.2;0.033066644;0.086907803;0.031553321;0.036035120000000004; 0.003320584; false; 0.176356891; 0.311618077;0.006359586
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-*.mata;1.31;0.043025381;0.067994766;0.028247401;0.028318106; 0.010595174; false; 0.161643435; 0.364328706;0.001697285
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-*.mata;1.2;0.031885933;0.062564754;0.035923324;0.025956228; 0.002446848; false; 0.142815924; 0.257321604;0.00208252
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-*.mata;1.25;0.034714046;0.063138019;0.022623276;0.025403431999999997; 0.005000154; false; 0.1367059; 0.26879956;0.0019109090000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3444-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3444-*.mata;1.17;0.047701432;0.085800935;0.028664953000000003;0.027960475000000002; 0.009421246; false; 0.167287935; 0.313752112;0.001631701
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3445-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3445-*.mata;1.11;0.032394185;0.069788573;0.021936192;0.031298682; 0.002082994; false; 0.132931184; 0.241068543; 8.17553E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3450-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3450-*.mata;1.22;0.029858033;0.068377902;0.03888978900000001;0.037416929; 0.002202399; false; 0.172199714; 0.301888126;0.001866211
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3454-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3454-*.mata;1.24;0.036190568;0.097043173;0.026016376;0.034427187; 0.003593189; false; 0.174232491; 0.340200234; 0.002358858
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3455-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3455-*.mata;1.24;0.034649967000000004;0.070074517;0.033204463999999996;0.049697463000000004; 0.002511001; false; 0.166630082; 0.296369512; 0.001120509
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3456-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3456-*.mata;1.24;0.04998336700000001;0.067339879;0.024501134;0.039974754999999994; 0.00246101; false; 0.150486226; 0.339804324;0.002238088
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3458-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3458-*.mata;1.19;0.04314472999999999;0.097545732;0.042187092999999995;0.049273108999999995; 0.003462013; false; 0.211846045; 0.362683467;0.005813174
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3459-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3459-*.mata;1.3;0.04868643599999999;0.053227794999999994;0.02161493;0.025128268999999998; 0.002113016; false; 0.116028557; 0.325565913;0.001560128
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3462-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3462-*.mata;1.09;0.024377031;0.06707955;0.028487461999999998;0.033857274; 0.00533674; false; 0.155623561; 0.290246559; 0.002361686
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3463-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3463-*.mata;1.2;0.027149570999999997;0.098019386;0.017140787;0.021536747999999998; 0.002332759; false; 0.149905757; 0.27964148; 0.001161534
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3465-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3465-*.mata;1.14;0.038437662;0.063463461;0.025379438999999997;0.029658867; 0.002252253; false; 0.137608584; 0.268849118;0.002192485
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3466-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3466-*.mata;1.15;0.031491018999999995;0.062979991;0.023789972;0.024614858; 0.002926485; false; 0.134596719; 0.275642849;0.008272813
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3468-*.mata;1.13;0.041042446;0.065038018;0.018806275999999997;0.027952797; 0.00224839; false; 0.126785389; 0.269678531;0.001944768
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3469-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3469-*.mata;1.3;0.028419856999999993;0.06599179100000001;0.04343776;0.019909758; 0.00175171; true; 0.142931102; 0.25368068;0.001085458
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3470-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3470-*.mata;1.18;0.027142831;0.08103302100000001;0.045789806;0.024941482; 0.00553762; false; 0.183007649; 0.30098456; 7.61228E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3471-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3471-*.mata;1.28;0.05154020399999999;0.09244296699999999;0.036167923000000005;0.045692741; 0.002151683; false; 0.19459947; 0.367811771;0.004597659
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3473-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3473-*.mata;1.32;0.034807423000000004;0.06982506299999999;0.021745151;0.028083656999999998; 0.002242865; false; 0.134470693; 0.271363832;0.001900798
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3474-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3474-*.mata;1.18;0.033029616;0.058542295;0.019315094000000005;0.021827583; 0.002069896; false; 0.11400602; 0.264842218;0.00176574
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3475-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3475-*.mata;1.27;0.023941592999999997;0.061286907;0.016703848;0.021302215000000003; 0.002827852; false; 0.111863376; 0.217574789; 0.001117706
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3476-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3476-*.mata;1.29;0.031503386;0.104820259;0.021350501999999997;0.026777223; 0.002115542; false; 0.167920169; 0.310462444;0.002049105
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3478-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3478-*.mata;1.23;0.035307222;0.08525456000000001;0.028201219000000003;0.029229926000000003; 0.002091029; false; 0.171914916; 0.337701731;0.008486785
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3479-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3479-*.mata;1.24;0.037390571;0.07416991299999999;0.033278699;0.043054161; 0.00203436; false; 0.164686051; 0.30898495;0.0018714690000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3487-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3487-*.mata;1.28;0.03686997;0.061786857;0.024651881999999996;0.029406089999999996; 0.001563823; false; 0.130559734; 0.300977791;0.002539415
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3489-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3489-*.mata;1.17;0.023907641;0.056570918;0.018803154000000002;0.025780258; 0.00243177; false; 0.115898428; 0.214953875; 0.00113655
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3495-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3495-*.mata;1.24;0.026143575999999998;0.105087376;0.012240194;0.02469623; 0.002083775; false; 0.152564203; 0.257988439; 8.40763E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3506-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3506-*.mata;1.26;0.033699529;0.07226009099999998;0.021765394;0.026422159; 0.002322404; false; 0.13733085; 0.286155054;0.001991665
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3519-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3519-*.mata;1.42;0.064119674;0.08010494300000001;0.020713586000000003;0.024590145; 0.002148827; false; 0.143056808; 0.389044479;0.004510064
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3520-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3520-*.mata;1.19;0.043664392999999996;0.04986282399999999;0.016750594;0.029232619; 0.001633471; false; 0.108242314; 0.240358186;0.001425738
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3523-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3523-*.mata;1.18;0.025073585000000002;0.096687108;0.017442523;0.021347006; 0.002090311; false; 0.146802223; 0.258466044; 9.89324E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3532-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3532-*.mata;1.26;0.029700617999999998;0.08261250800000002;0.024662776000000004;0.04743529999999999; 0.002504334; true; 0.178390636; 0.309365625;0.001567095
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3534-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3534-*.mata;1.28;0.028513348;0.09511048200000001;0.020298735000000002;0.04355593000000001; 0.00222916; true; 0.174173336; 0.285936117;0.001055402
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3541-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3541-*.mata;1.27;0.04869175399999999;0.09330865899999999;0.033405380000000005;0.032115748; 0.00184419; false; 0.17566838; 0.319017714;0.001833567
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3543-*.mata;1.34;0.029455163;0.07799954;0.037522378;0.049117564; 0.006442145; false; 0.196697133; 0.349839643;0.003224507
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3546-*.mata;1.29;0.038405576000000004;0.065516326;0.024130376999999998;0.034800075; 0.009282475; false; 0.149669161; 0.278040439;0.002273993
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3547-*.mata;1.26;0.044770649;0.063469833;0.015455575;0.020614392000000002; 0.004342196; false; 0.113187201; 0.257252063;0.001396111
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3549-*.mata;1.28;0.065161227;0.09416748700000001;0.022756285;0.027716547; 0.002297009; false; 0.16406117; 0.390477893;0.001953811
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3555-*.mata;1.27;0.046079428;0.062294062000000004;0.022891696999999996;0.027631308; 0.002769238; false; 0.133806326; 0.277969711;0.002204994
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3556-*.mata;1.28;0.038221173;0.097057508;0.023444784000000003;0.029184916; 0.001941485; false; 0.166487081; 0.283019558;0.002184801
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-*.mata;1.24;0.064277924;0.06360829500000001;0.027120161999999996;0.034617432999999996; 0.002725686; true; 0.140784605; 0.333205432;0.001040549
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-*.mata;1.19;0.058485473;0.068952345;0.021999132;0.032063862; 0.002486475; false; 0.138653954; 0.337435647;0.00200283
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-*.mata;1.24;0.04286472100000001;0.11602715699999999;0.038313100999999995;0.07232198; 0.001521872; false; 0.244939201; 0.394193611;0.006001319
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-*.mata;1.16;0.021485858000000004;0.052719179;0.022355214999999998;0.018982953; 0.001791197; false; 0.1043071; 0.210995713; 6.09823E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-*.mata;1.19;0.042577339;0.112872119;0.026989866;0.040118471999999995; 0.005625008; false; 0.210201557; 0.371362071; 6.47796E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-*.mata;1.27;0.045821308;0.072847159;0.028337235;0.028145939999999998; 0.002408759; false; 0.147622388; 0.290354427;0.001739542
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-*.mata;1.15;0.027050940000000002;0.05643406;0.029015218000000002;0.025578703; 0.002285056; false; 0.127843426; 0.286114395;0.001774958
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-*.mata;1.2;0.05006763499999999;0.12064686;0.036762046;0.04046574; 0.002114509; false; 0.239795366; 0.422682974;0.002687148
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-*.mata;1.13;0.032080295;0.07128066999999999;0.037982752999999994;0.04082076899999999; 0.005154083; false; 0.176078314; 0.332216501;0.004863265
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-*.mata;1.18;0.026244792;0.057761404;0.013693359999999998;0.022994132; 0.001427099; false; 0.105054466; 0.238448065;0.00133057
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-*.mata;1.32;0.034264163;0.064694764;0.024348249;0.033546134000000005; 0.002111123; false; 0.141755689; 0.296376019;0.001956315
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-*.mata;1.17;0.028463305999999997;0.068963829;0.024248452999999996;0.030150365; 0.002355556; false; 0.139603447; 0.248839566;0.002092305
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-*.mata;1.18;0.041159430000000004;0.065290096;0.027369913000000003;0.019832109; 0.002041464; false; 0.126548987; 0.258672708;0.0018345459999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-*.mata;1.32;0.058529120000000004;0.12013122899999999;0.023285728999999998;0.0353461; 0.002035154; false; 0.198778494; 0.437171643;0.0018075209999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-*.mata;1.3;0.061299444;0.069779485;0.024779745;0.03700579700000001; 0.001997206; false; 0.15858121; 0.354695562;0.0020320950000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-*.mata;1.19;0.039732242;0.07370577200000002;0.024796328000000003;0.046208377999999994; 0.002290812; false; 0.162977396; 0.279103153;0.002845757
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-*.mata;1.33;0.033623655;0.072998884;0.026264329;0.031747415; 0.002186481; false; 0.147185712; 0.27086182;0.002184181
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;1.13;0.035837543;0.070169125;0.02536926;0.027660189; 0.003083249; false; 0.141832376; 0.273458013;0.002223902
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-*.mata;1.17;0.043010578;0.076301774;0.024107057;0.043767122000000006; 0.00212593; false; 0.166399036; 0.35148395;0.0019817430000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-*.mata;1.13;0.023674057;0.091524007;0.019156898;0.029781829; 0.002573237; false; 0.157142241; 0.254093016;0.0018443259999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-*.mata;1.26;0.031548646;0.067009278;0.021322776;0.027186887; 0.002345016; true; 0.132877825; 0.291756798;0.0014873150000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-*.mata;1.31;0.056963731000000004;0.08944432100000001;0.023894396999999998;0.031975842; 0.002294651; false; 0.166815912; 0.328049504;0.002257254
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-*.mata;1.19;0.060519252;0.13193326299999997;0.033880638;0.055259096; 0.002451874; false; 0.236911181; 0.412293635;0.002091391
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-*.mata;1.21;0.05614598;0.07899010500000002;0.02315341;0.033606551000000005; 0.002595798; false; 0.151727915; 0.295070347;0.001538336
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-*.mata;1.19;0.036190168;0.06099071699999999;0.025561426;0.023629849999999997; 0.002164703; false; 0.124888651; 0.272003211;0.001551885
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-*.mata;1.2;0.034665565999999995;0.09436566499999999;0.018512298;0.047442009; 0.001412711; false; 0.184410055; 0.378810412;0.0014619630000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-*.mata;1.19;0.073079179;0.091005354;0.025306771000000002;0.023620896; 0.002830497; true; 0.16157338; 0.356376554;0.001417968
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-*.mata;1.31;0.047344883000000004;0.078345274;0.019645374;0.030076373999999996; 0.00225642; false; 0.143130089; 0.304787555;0.001967225
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-*.mata;1.18;0.035406006000000004;0.081637961;0.023848275999999998;0.033361231; 0.002271629; false; 0.154039654; 0.274075076;0.002011277
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-*.mata;1.24;0.046273873;0.07358718100000002;0.034506536;0.029508773; 0.005210975; false; 0.162475273; 0.346979034;0.003692382
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-*.mata;1.24;0.047916127;0.062293221999999995;0.020545859;0.025055011999999998; 0.00230015; true; 0.124346476; 0.288105186;0.001220893
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-*.mata;1.25;0.05257996499999999;0.085829312;0.041065774;0.04090049; 0.006278885; false; 0.185701024; 0.379594857;0.001438984
