name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-*.mata;0.16;0.0284885;0.0056816;0.0708557;0.008134599999999999; 0.0001347000; False; 0.0914128000; 0.1471820000; 0.0047048000;0.92;0.023798;0.009437699999999999;0.0915109;0.0146128; 0.0001237000; False; 0.1243118000; 0.1907313000; 0.0052394000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-*.mata;0.21;0.0418371;0.0085468;0.1011755;0.0136375; 0.0001037000; True; 0.1311920000; 0.2159751000;0.004865199999999999;0.94;0.024357300000000002;0.0059224;0.0610676;0.009305299999999999; 0.0001413000; True; 0.0815939000; 0.1509568000;0.0032113999999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-*.mata;0.21;0.0325357;0.010033299999999998;0.1019796;0.0151458; 0.0001177000; False; 0.1353984000; 0.2029543000;0.0053532;1.0;0.0387621;0.009533500000000004;0.1241607;0.018560499999999997; 0.0002531000; False; 0.1630091000; 0.2545806000;0.0057365
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-*.mata;0.16;0.0803542;0.0055018;0.0626109;0.008705599999999999; 0.0001447000; False; 0.0830578000; 0.1989641000;0.0040222;0.93;0.037153;0.008490700000000002;0.1175562;0.022675200000000003; 0.0001384000; False; 0.1547735000; 0.2455103000;0.0032114
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-*.mata;0.22;0.0603332;0.008827900000000001;0.0935884;0.0145235; 0.0000922000; False; 0.1244031000; 0.2198396000; 0.0048039000;0.87;0.0366513;0.0084579;0.1443934;0.0205591; 0.0001057000; False; 0.1809885000; 0.2689010000; 0.0050158000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-*.mata;0.25;0.051045;0.009863499999999999;0.1049927;0.0149728; 0.0001625000; False; 0.1407137000; 0.2377820000;0.005915999999999999;0.84;0.0307049;0.0058492;0.0990645;0.0101926; 0.0001176000; False; 0.1220739000; 0.1976116000;0.0034922
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-*.mata;0.21;0.0402864;0.0059265;0.0919373;0.008706700000000001; 0.0001080000; False; 0.1148358000; 0.1944376000; 0.0052319000;0.94;0.035355500000000005;0.008760499999999997;0.0932888;0.0141129; 0.0000673000; False; 0.1241550000; 0.2089096000; 0.0055527000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-*.mata;0.21;0.0467785;0.0094402;0.0865589;0.014696; 0.0001169000; False; 0.1166606000; 0.2056110000;0.0030803000000000002;1.0;0.0391048;0.008825999999999999;0.1326842;0.015357800000000001; 0.0001338000; False; 0.1652936000; 0.2595330000;0.0052898
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-*.mata;0.21;0.043864900000000005;0.0082612;0.09317500000000001;0.0130714; 0.0001069000; False; 0.1219590000; 0.2062115000; 0.0048922000;0.93;0.027705100000000003;0.005686700000000001;0.09993250000000001;0.0088004; 0.0000897000; False; 0.1215106000; 0.1941268000; 0.0051513000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-*.mata;0.22;0.0775901;0.0097178;0.09968379999999999;0.0271265; 0.0001455000; False; 0.1498922000; 0.2688068000;0.0104891;0.97;0.056256;0.008752799999999998;0.11505109999999999;0.014991099999999999; 0.0001678000; False; 0.1469315000; 0.2780857000;0.0051919
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-*.mata;0.22;0.045494400000000004;0.0089566;0.09531110000000001;0.0146265; 0.0000922000; False; 0.1267513000; 0.2147615000; 0.0049775000;0.88;0.037037900000000006;0.024567299999999997;0.1284078;0.0136618; 0.0000846000; False; 0.1731192000; 0.2629217000; 0.0033017000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-*.mata;0.17;0.0299726;0.006635000000000001;0.08819529999999999;0.0165307; 0.0001029000; False; 0.1187011000; 0.1763533000;0.005148;0.9;0.036482600000000004;0.0085053;0.1137038;0.015094; 0.0001144000; False; 0.1458392000; 0.2339748000;0.0056161
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-*.mata;0.18;0.0321144;0.006541299999999998;0.1195919;0.0112414; 0.0001596000; False; 0.1549789000; 0.2146926000;0.0053472;1.01;0.0362827;0.008554499999999998;0.1172422;0.0159117; 0.0001177000; False; 0.1497676000; 0.2371247000;0.0051284
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-*.mata;0.15;0.0283045;0.005826799999999999;0.1081703;0.0136545; 0.0000678000; False; 0.1342797000; 0.1888049000; 0.0029848000;0.91;0.023208700000000002;0.005862799999999999;0.1115478;0.016067400000000003; 0.0001057000; False; 0.1406153000; 0.1961267000; 0.0052204000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-*.mata;0.2;0.0396811;0.008596499999999998;0.0940297;0.013908300000000002; 0.0001091000; False; 0.1241935000; 0.2004771000;0.004806;0.9;0.0221823;0.005695800000000001;0.1071224;0.009725299999999997; 0.0001764000; False; 0.1299334000; 0.1834676000;0.0052123
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-*.mata;0.16;0.083569;0.005913100000000002;0.0636553;0.0085899; 0.0001163000; False; 0.0838361000; 0.2044994000; 0.0030270000;0.77;0.0222005;0.0055733;0.06464;0.0082955; 0.0000678000; False; 0.0832599000; 0.1373112000; 0.0030073000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-*.mata;0.23;0.0481228;0.0086988;0.0969519;0.0143774; 0.0001162000; False; 0.1280559000; 0.2171796000;0.0049816;0.94;0.022059499999999996;0.005636799999999999;0.1048458;0.009781999999999999; 0.0001340000; False; 0.1277974000; 0.1850138000;0.0052274
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-*.mata;0.23;0.048976099999999995;0.017474500000000007;0.0944259;0.023735000000000003; 0.0001096000; False; 0.1433001000; 0.2429954000;0.0045986;1.01;0.0360093;0.008875099999999999;0.11280240000000002;0.015698300000000002; 0.0001179000; False; 0.1468905000; 0.2337996000;0.005132
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3236-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3236-*.mata;0.22;0.0447125;0.008613399999999998;0.1001975;0.013798399999999997; 0.0001780000; False; 0.1304774000; 0.2153986000;0.0049347;0.97;0.035943300000000004;0.009056599999999998;0.1447697;0.0145288; 0.0001082000; False; 0.1765673000; 0.2634584000;0.005220000000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3238-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3238-*.mata;0.22;0.0469846;0.0088349;0.10448829999999999;0.0146521; 0.0001194000; False; 0.1356896000; 0.2239251000;0.00486;0.93;0.0369228;0.0094912;0.1158114;0.0162655; 0.0000945000; False; 0.1499410000; 0.2390850000;0.0053207
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3239-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3239-*.mata;0.17;0.0507518;0.0055720000000000006;0.0574781;0.008237799999999998; 0.0000973000; False; 0.0762072000; 0.1648263000;0.0030629999999999998;0.98;0.0370643;0.008525999999999999;0.1111695;0.014645700000000001; 0.0002137000; False; 0.1424176000; 0.2579990000;0.005051
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3241-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3241-*.mata;0.21;0.0807338;0.009293199999999998;0.0950635;0.0144866; 0.0001618000; False; 0.1266042000; 0.2556540000;0.0047438;0.92;0.03670799999999999;0.008820099999999999;0.1127957;0.0156391; 0.0001877000; False; 0.1459672000; 0.2283455000;0.005614200000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3246-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3246-*.mata;0.17;0.042918599999999994;0.006008300000000001;0.05901309999999999;0.008758100000000001; 0.0001028000; False; 0.0793964000; 0.1601521000;0.0033786;0.92;0.0380886;0.0088681;0.10971689999999999;0.0150053; 0.0001667000; False; 0.1416755000; 0.2247643000;0.0051305000000000005
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3250-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3250-*.mata;0.16;0.0279844;0.005665600000000001;0.0754438;0.009010999999999998; 0.0001203000; False; 0.0983586000; 0.1558030000;0.004851;0.96;0.0388487;0.0090742;0.15746269999999998;0.022454399999999996; 0.0001175000; False; 0.1977850000; 0.2868384000;0.0057932
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3253-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3253-*.mata;0.2;0.0770554;0.0060865;0.0869367;0.0087157; 0.0001042000; False; 0.1104705000; 0.2248166000; 0.0056948000;0.91;0.0225861;0.0057194;0.0634548;0.009169400000000001; 0.0001058000; False; 0.0834579000; 0.1386868000; 0.0032103000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3255-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3255-*.mata;0.22;0.0495362;0.0091059;0.08689430000000001;0.0135949; 0.0002665000; False; 0.1184323000; 0.2129064000; 0.0046869000;0.81;0.033560200000000005;0.013818399999999998;0.0546609;0.0201812; 0.0000722000; False; 0.1020921000; 0.1896101000; 0.0029979000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3269-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3269-*.mata;0.22;0.045263;0.0085356;0.08827560000000001;0.013456599999999999; 0.0001230000; False; 0.1180303000; 0.2057461000;0.0050724;0.89;0.025301;0.008657999999999999;0.145429;0.0230788; 0.0001115000; False; 0.1852578000; 0.2525131000;0.0051319
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3296-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3296-*.mata;0.23;0.0467314;0.0088419;0.10211780000000002;0.0149498; 0.0001212000; False; 0.1354035000; 0.2248664000;0.0052124;0.96;0.0375002;0.008745299999999998;0.1309523;0.0152537; 0.0000931000; False; 0.1628056000; 0.2529061000;0.005079
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3304-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3304-*.mata;0.21;0.043839100000000006;0.008515299999999998;0.08618460000000001;0.014084800000000001; 0.0001071000; False; 0.1159232000; 0.1990815000;0.0031704999999999997;1.0;0.06464750000000001;0.0095095;0.1183024;0.0163488; 0.0001088000; False; 0.1529181000; 0.2798516000;0.005551
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3308-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3308-*.mata;0.15;0.0843294;0.0054377;0.06801600000000001;0.0079378; 0.0000730000; False; 0.0862839000; 0.2052628000; 0.0031550000;0.97;0.038002400000000006;0.008347700000000003;0.1044707;0.0140082; 0.0000962000; False; 0.1325150000; 0.2243385000; 0.0031513000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3310-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3310-*.mata;0.25;0.0518397;0.009007000000000001;0.1295675;0.0154036; 0.0001683000; False; 0.1636119000; 0.2579487000;0.0064397;0.94;0.022549800000000002;0.005731400000000001;0.1168698;0.012460800000000001; 0.0001197000; False; 0.1434551000; 0.2002054000;0.0060724
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3314-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3314-*.mata;0.22;0.04526050000000001;0.008618700000000002;0.09913249999999998;0.0138559; 0.0002112000; False; 0.1304137000; 0.2169396000;0.0057335;0.85;0.060762800000000006;0.005823899999999999;0.1092154;0.009304799999999998; 0.0000950000; False; 0.1302698000; 0.2436153000;0.0032465
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3318-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3318-*.mata;0.17;0.0298772;0.0058527;0.09397280000000001;0.0096653; 0.0002365000; False; 0.1182959000; 0.1750612000;0.0053663999999999995;0.91;0.022871000000000002;0.0060991;0.115474;0.010622600000000001; 0.0002132000; False; 0.1417176000; 0.1975720000;0.0060386
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3321-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3321-*.mata;0.19;0.037162600000000004;0.0089076;0.0923848;0.0133608; 0.0000862000; False; 0.1229565000; 0.1913214000; 0.0050989000;0.96;0.0385525;0.017343799999999996;0.1126652;0.0319696; 0.0000978000; False; 0.1703593000; 0.2706024000; 0.0055974000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3324-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3324-*.mata;0.21;0.046315999999999996;0.008527599999999996;0.09775650000000001;0.013728200000000001; 0.0001601000; False; 0.1280535000; 0.2320603000;0.0048831;0.91;0.0226887;0.0076000999999999985;0.08445129999999999;0.0107968; 0.0002009000; False; 0.1084151000; 0.1629183000;0.0033567
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3325-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3325-*.mata;0.23;0.047918;0.009562799999999998;0.0978777;0.014608900000000001; 0.0001194000; False; 0.1302456000; 0.2585256000;0.0051726;1.03;0.038175200000000006;0.008871300000000002;0.12413969999999999;0.015559300000000002; 0.0002340000; False; 0.1570223000; 0.2654925000;0.005324000000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3330-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3330-*.mata;0.22;0.07894570000000001;0.008910700000000004;0.11230409999999999;0.014451499999999999; 0.0001490000; False; 0.1479409000; 0.2705495000;0.0092279;0.89;0.0337955;0.005663700000000001;0.0709708;0.009012800000000001; 0.0001309000; False; 0.0909194000; 0.1735815000;0.0031804999999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3331-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3331-*.mata;0.18;0.0283637;0.0055452;0.08327699999999999;0.0081247; 0.0001150000; False; 0.1040806000; 0.1621837000; 0.0050756000;0.85;0.0228555;0.0090242;0.0823323;0.014971100000000001; 0.0000671000; False; 0.1144878000; 0.1746811000; 0.0054840000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3335-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3335-*.mata;0.15;0.030153399999999997;0.005815399999999999;0.06703780000000002;0.009055500000000003; 0.0001543000; False; 0.0875482000; 0.1450816000;0.0032648;1.06;0.0382372;0.0088315;0.12610949999999999;0.017249; 0.0001228000; False; 0.1610287000; 0.2506127000;0.0057165
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3336-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3336-*.mata;0.22;0.0293379;0.0071032000000000005;0.10648230000000002;0.0161554; 0.0001274000; False; 0.1371288000; 0.2567082000;0.005109099999999999;0.98;0.0372549;0.009033000000000003;0.1093923;0.0157671; 0.0002334000; False; 0.1425442000; 0.2321987000;0.0054007
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3350-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3350-*.mata;0.21;0.0427581;0.0080806;0.1172637;0.0242084; 0.0000995000; False; 0.1590451000; 0.2410411000; 0.0048126000;0.93;0.022435;0.008910799999999998;0.1359617;0.0206862; 0.0001142000; False; 0.1707015000; 0.2366773000; 0.0032194000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3358-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3358-*.mata;0.17;0.0304402;0.005925399999999999;0.09222169999999999;0.0097087; 0.0002307000; False; 0.1156424000; 0.1713212000;0.0053783;0.79;0.0389549;0.009932899999999998;0.0826489;0.016402; 0.0000860000; False; 0.1153333000; 0.2044237000;0.0033121
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3359-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3359-*.mata;0.19;0.042761099999999996;0.0089465;0.0748158;0.0143888; 0.0000938000; False; 0.1050041000; 0.1907533000;0.0031278;0.99;0.037088600000000006;0.0097671;0.11528309999999999;0.0165629; 0.0002166000; False; 0.1506299000; 0.2393256000;0.005622
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3361-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3361-*.mata;0.14;0.029906400000000003;0.0057057;0.0608388;0.0087954; 0.0000760000; False; 0.0813430000; 0.1372159000; 0.0034877000;0.9;0.0233266;0.0057667;0.0940581;0.0087891; 0.0001415000; False; 0.1143681000; 0.1718225000; 0.0031268000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3367-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3367-*.mata;0.22;0.045681400000000004;0.0088606;0.1275765;0.0135951; 0.0001185000; False; 0.1579808000; 0.2456104000; 0.0050086000;0.99;0.0356067;0.006144500000000001;0.09518650000000001;0.008804999999999999; 0.0000940000; False; 0.1229115000; 0.2069217000; 0.0050931000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3368-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3368-*.mata;0.19;0.029283700000000003;0.005758;0.0947182;0.0090848; 0.0001023000; False; 0.1169399000; 0.1768698000;0.0051604;0.99;0.031156899999999998;0.0089376;0.1333374;0.0161319; 0.0001235000; False; 0.1680137000; 0.2484426000;0.0065251
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3369-*.mata;0.23;0.0830835;0.008690199999999999;0.1265058;0.013941799999999999; 0.0001313000; False; 0.1673637000; 0.2925653000;0.0151997;0.94;0.06491569999999999;0.009198299999999998;0.09367610000000001;0.015039899999999998; 0.0001278000; False; 0.1257670000; 0.2568384000;0.0049151
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3386-*.mata;0.16;0.0280333;0.0055073;0.0775244;0.0080731; 0.0001196000; False; 0.0959732000; 0.1503981000; 0.0030439000;0.89;0.0473645;0.005503400000000001;0.0738074;0.0084939; 0.0000798000; False; 0.0928546000; 0.2009556000; 0.0030478000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3392-*.mata;0.2;0.043683799999999995;0.008864000000000002;0.09240709999999999;0.012974; 0.0000936000; False; 0.1224973000; 0.1976173000; 0.0047778000;0.8;0.0381463;0.008979200000000003;0.09464020000000001;0.0148741; 0.0000692000; False; 0.1260426000; 0.2146301000; 0.0048455000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3401-*.mata;0.17;0.0294679;0.0055528;0.08290729999999999;0.0086791; 0.0001154000; False; 0.1041898000; 0.1595315000;0.0049092;0.99;0.0382489;0.0093098;0.11301639999999998;0.016103899999999997; 0.0002045000; False; 0.1472880000; 0.2383732000;0.0057384
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3423-*.mata;0.22;0.0455141;0.008783299999999997;0.12616909999999998;0.0235334; 0.0001116000; False; 0.1669191000; 0.2542029000;0.0053572;0.89;0.0359969;0.008887699999999998;0.11769299999999999;0.0159278; 0.0001070000; False; 0.1509383000; 0.2371094000;0.005524899999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3427-*.mata;0.2;0.0453328;0.0110221;0.07337540000000001;0.0125237; 0.0001506000; False; 0.1032622000; 0.1914224000; 0.0030760000;0.95;0.0361301;0.008572399999999999;0.1079558;0.0147325; 0.0000879000; False; 0.1387754000; 0.2355789000; 0.0048359000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3428-*.mata;0.22;0.0553462;0.018467199999999996;0.09086040000000001;0.013243099999999999; 0.0001363000; False; 0.1302630000; 0.2582949000; 0.0046993000;0.97;0.036593900000000006;0.008544800000000002;0.10615440000000001;0.0144504; 0.0001040000; False; 0.1371101000; 0.2252149000; 0.0052167000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3429-*.mata;0.16;0.030079;0.0061148;0.06607519999999999;0.009531900000000001; 0.0001681000; False; 0.0883628000; 0.1546920000;0.0033306;0.79;0.022476799999999998;0.0059344;0.074605;0.009659599999999999; 0.0000878000; False; 0.0955354000; 0.1508821000;0.0032998999999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3434-*.mata;0.15;0.029731499999999998;0.005785099999999999;0.060064900000000004;0.008846; 0.0001147000; False; 0.0806617000; 0.1812200000;0.0030662;0.84;0.0363667;0.0086532;0.113404;0.01555; 0.0001223000; False; 0.1456696000; 0.2636421000;0.0052816
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3435-*.mata;0.22;0.039951099999999996;0.009869800000000001;0.09917970000000001;0.016048; 0.0001072000; False; 0.1331154000; 0.2158673000;0.004938799999999999;0.97;0.0252286;0.0089763;0.08856180000000001;0.0156148; 0.0001613000; False; 0.1196985000; 0.1816855000;0.0037976999999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3438-*.mata;0.19;0.0500344;0.008986599999999996;0.0807629;0.014428799999999999; 0.0002172000; False; 0.1101355000; 0.2009476000;0.0031418;0.85;0.060052400000000006;0.008402100000000001;0.0796308;0.0122029; 0.0001303000; False; 0.1082967000; 0.2213609000;0.0034111000000000002
